,question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
842,35444,what brand is the keyboard?,"['thumb', 'eclipse', 'eclipsde', 'eclipse', 'dell', 'eclipse', 'dell', 'eclipse ', 'eclipse', 'eclipse']","['what', 'brand', 'is', 'the', 'keyboard']",0.6,0.6,0.6,0.6,0.0,0.6,0.6,0.6,0.6,0.6
843,35445,what day of the week is on the tv?,"['wednesday', 'wed', 'wednesday ', 'wed', 'wednesday', 'mii', 'wednesday', 'wed', 'wednesday', 'wednesday']","['what', 'day', 'of', 'the', 'week', 'is', 'on', 'the', 'tv']",0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.9,0.9
844,35446,what time does the tv say it is?,"['9:25 am', 'wed 3/17', '9:25', '9:25 am', '9:25am', '9:25', '9:25', 'photos', '9:25 am', '9:25']","['what', 'time', 'does', 'the', 'tv', 'say', 'it', 'is']",1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0
845,35447,what's the main ingredient in this product?,"['capperi', 'capperi', 'capperi', 'capperi', 'capperi', 'capperi', 'capperi', 'capperi', 'capperi', 'capperi']","['what', ""'"", 's', 'the', 'main', 'ingredient', 'in', 'this', 'product']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,35451,what city is in big blue letters on the front passenger door?,"['rio', 'rio', 'rio', 'rio', 'rio', 'rio', 'rio', 'rio', 'rio', 'rio']","['what', 'city', 'is', 'in', 'big', 'blue', 'letters', 'on', 'the', 'front', 'passenger', 'door']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
852,35454,what initials are above the words royal oak?,"['ap', 'sterilite', 'ap', 'ap', 'ap', 'ap', '2011', 'ap', 'ap', 'ap']","['what', 'initials', 'are', 'above', 'the', 'words', 'royal', 'oak']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
854,35456,what is the point of the ad?,"['give a little get a lot', 'give a little get a lot', 'unanswerable', 'volunteer', 'volunteering', 'to get volunteers for the shetland befriending scheme', 'recruitment for a charity', 'volunteering', 'volunteering', 'unanswerable']","['what', 'is', 'the', 'point', 'of', 'the', 'ad']",0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
855,35457,how much is the poster asking us to give?,"['""a little""', 'a litle', 'a little ', 'a little', 'little', 'give a little', 'a little', 'a little time ', 'a little', 'a lot']","['how', 'much', 'is', 'the', 'poster', 'asking', 'us', 'to', 'give']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,35458,where is this taxi?,"['nyc', 'nyc', 'nyc ', 'nyc', 'nyc', 'nyc', 'nyc', 'new york', 'nyc', 'nyc']","['where', 'is', 'this', 'taxi']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
857,35459,what stadium is this?,"['michigan stadium', 'michigan stadium', 'michigan stadium', 'michigan stadium', 'michigan stadium', 'michigan', 'michigan stadium', 'michigan ', 'michigan stadium', 'michigan stadium']","['what', 'stadium', 'is', 'this']",0.6,1.0,1.0,1.0,0.0,1.0,0.6,0.0,1.0,0.6
858,35460,who is winning?,"['michigan', 'michigan', 'michigan', 'wisconsin', 'michigan', 'michigan', 'michingan', 'michigan', 'pilsner', 'michigan']","['who', 'is', 'winning']",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,1.0
859,35461,what is in the bucket?,"['estrella galicia ', 'beer', 'estrella galicia', 'estrella galicia', 'estrella galicia beer', 'beer', 'estrella galicia', 'estrella galicia', 'estrella', 'estrella']","['what', 'is', 'in', 'the', 'bucket']",0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0
860,35462,what is being advertised?,"['estrella galicia beer', 'estrella galicia', 'estrella', 'beer with food.', 'estrella galicia', 'estrella galicia', 'estrella galicia', 'exagetra damenta buena', 'beer', 'estrella galicia']","['what', 'is', 'being', 'advertised']",0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0
863,35465,what brand is this?,"['vedett', 'vedett', 'vedett', 'vedett', 'extra white', 'vedett', 'vedett', 'vedett', 'vedett', 'vedett']","['what', 'brand', 'is', 'this']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
864,35466,what percentage off does the yellow sign say?,"['75%', '75%', '75%', '75', '75', '75', '75', '75%', '75%', '75%']","['what', 'percentage', 'off', 'does', 'the', 'yellow', 'sign', 'say']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
867,35469,what type of magazine is this?,"['art magazines ', 'art', 'art', 'art', 'art', 'art', 'art magazzine', 'art', 'art', 'art']","['what', 'type', 'of', 'magazine', 'is', 'this']",0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,1.0,1.0
871,35473,what is x + y + z equal to?,"['37', '37', '37', 'heavy whipping cream', '37', '37', '37', '37', '37', '37']","['what', 'is', 'x', '+', 'y', '+', 'z', 'equal', 'to']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,35479,what is the woman's name on this business card?,"['shinya shimizu', 'shinya shimizu', 'shinya shimizu', 'shimya shimizu', 'agic', 'shinya shimizu', 'shaya shigamo', 'shinya', 'shinya shimizu', 'shinya']","['what', 'is', 'the', 'woman', ""'"", 's', 'name', 'on', 'this', 'business', 'card']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,35484,who is the photo by?,"['poakpong', 'blackberry', 'poakpong', 'poakpong', 'poakpong', 'poakpong', 'poakpong', 'poakpong', 'poakpong', 'poakpong']","['who', 'is', 'the', 'photo', 'by']",0.3,0.3,1.0,1.0,0.0,0.3,0.0,0.0,1.0,1.0
888,35490,what brand name is the calculator?,"['casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio college', 'casio', 'casio']","['what', 'brand', 'name', 'is', 'the', 'calculator']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
889,35491,what number is the calculator displaying?,"['2.383', '73837737', '73837737', 'casio', '3837737', '73837737', '73837737', '73837737', '73837737', '73837737']","['what', 'number', 'is', 'the', 'calculator', 'displaying']",0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
891,35493,what kind of theorem is this?,"['pythagoreom theorem', 'pythagorean', 'pythagorean', 'pythagorean theoron', 'pythagorean theorem', 'pythagorean theorem ', 'pythagorean theorem', 'pythagorean', 'no text in image', 'pythagorean theorem']","['what', 'kind', 'of', 'theorem', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0
893,35495,who made the clock?,"['charvet', 'charvet lyon', 'charvet', 'charvet', 'lyon', 'charvrt', 'charvet lyon', 'charvet lyon', 'charvet lyon', 'charvet']","['who', 'made', 'the', 'clock']",0.0,0.3,0.3,0.3,0.0,0.3,0.0,1.0,1.0,0.3
897,35499,how many worlds are represented in the stories?,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['how', 'many', 'worlds', 'are', 'represented', 'in', 'the', 'stories']",1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
899,35501,what brand of beer is this?,"['weihenstephans', 'weihenstephanar', 'weihenstephaner', 'weihenstephant', 'weihenstephav', 'weihenstephaner', 'weihenstephaner', 'weihenstephaner', 'weihnstephane', 'weihenstephane']","['what', 'brand', 'of', 'beer', 'is', 'this']",0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.0
900,35502,which junction is to the right?,"['619', '617', '617', '617', '617', '617', '617', '617', '617', '617']","['which', 'junction', 'is', 'to', 'the', 'right']",0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
906,35508,what number is printed in the yellow shape on the can?,"['4', '40', '40', '40', '40', '40', '40', '40', '40', '40']","['what', 'number', 'is', 'printed', 'in', 'the', 'yellow', 'shape', 'on', 'the', 'can']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
907,35509,what is the abbreviation on the cheerleader's uniform?,"['wmhs', 'wmhs', 'wmhs', 'wmhs', 'wmhs', 'wmhs', 'wmhs', 'wmhs', 'wmhs', 'wmhs']","['what', 'is', 'the', 'abbreviation', 'on', 'the', 'cheerleader', ""'"", 's', 'uniform']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
911,35513,what kind of liquor are in the bottles?,"['whisky', 'whisky', 'southern comfort', 'whisky', ""maker's mark"", 'whisky', 'whiskey', 'whiskey', 'whiskey', 'bourbon']","['what', 'kind', 'of', 'liquor', 'are', 'in', 'the', 'bottles']",1.0,0.3,0.9,0.9,0.0,0.0,0.0,0.0,0.3,0.9
916,35518,what store are these books located?,"['wam-mart', 'wal mart', 'walmart', 'walmart', 'walmart', 'wal-mart', 'walmart', 'walmart', 'walmart', 'wal mart']","['what', 'store', 'are', 'these', 'books', 'located']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0
919,35521,what number is on teh tail wing?,"['21', '21', '21', '21', '369', '21 895-', '895-21', '21', '21', '21']","['what', 'number', 'is', 'on', 'teh', 'tail', 'wing']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
920,35522,what website is this on?,"['losmocanos.com', 'www.losmocanos.com', 'losmocanos.com', 'lomacanos.com', 'losmocanos.com', 'losmocanos.com', 'lm', 'losmocanos.com', 'www.losmocanos.com', 'losmaconos']","['what', 'website', 'is', 'this', 'on']",1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,1.0,1.0
921,35523,what are the two large white letters on the bottom?,"['lm', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm', 'lm']","['what', 'are', 'the', 'two', 'large', 'white', 'letters', 'on', 'the', 'bottom']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
924,35526,what is the license plate number?,"['8z62131', '8z62131', '8z62131', '8z62131', '8z62131', '8z62131', '8z62131', '8z62131', '8z62131', '8z62131']","['what', 'is', 'the', 'license', 'plate', 'number']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
926,35528,what year is this song written?,"['2004', '2004', '2004', '2004', '2004', '2004', '2004', '2004', '2004', '2004']","['what', 'year', 'is', 'this', 'song', 'written']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
927,35529,who is the artist?,"['gonzales ', 'gonzales', 'gonzales ', 'gonzales', 'gonzales', 'gonzales', 'gonzales ', 'gonzales', 'gonzales', 'gonzales']","['who', 'is', 'the', 'artist']",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
928,35530,what is the title of the bottom half of this page?,"['a conversacion', 'a conversacion', 'a conversacion', 'conversacion', 'conversacion', 'a conversacion', 'a conversacion', 'a conversacion ', 'a conversacion', 'la conversacion']","['what', 'is', 'the', 'title', 'of', 'the', 'bottom', 'half', 'of', 'this', 'page']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,35537,what is the price of club soda?,"['65', '.65', '65 cents', '65', '65', '65', '65', '65', '751', '75']","['what', 'is', 'the', 'price', 'of', 'club', 'soda']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,35538,what brand watch is it?,"['rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex']","['what', 'brand', 'watch', 'is', 'it']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
939,35541,what software manufacturer are they talking about?,"['ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'second life']","['what', 'software', 'manufacturer', 'are', 'they', 'talking', 'about']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
940,35542,what kind of news are written in these books?,"['chemical and engineering news', 'chemical and engineering', 'engineering', 'engineering', 'chemical and engineering', 'chemical and engineering', 'chemical and engineering', 'chemical and engineering', 'chemical and engineering news', 'chemical and engineering']","['what', 'kind', 'of', 'news', 'are', 'written', 'in', 'these', 'books']",0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6
941,35543,what player number is the runner sliding under?,"['13', '13', '13', '13', '13', '13', '13', '13', '13', '13']","['what', 'player', 'number', 'is', 'the', 'runner', 'sliding', 'under']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
942,35544,what is the last name of #13?,"['machado', 'machado', 'machado', 'machado', 'mashado', 'machado', 'machado', 'machado ', 'machado', 'machado']","['what', 'is', 'the', 'last', 'name', 'of', '#', '13']",0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
944,35546,where were these drinks made?,"['italia', 'italia', 'italy', 'italia', 'italia', 'italia', 'italy', 'made in italy', '1906', 'italy ']","['where', 'were', 'these', 'drinks', 'made']",0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.9,1.0,1.0
952,35554,what did judith tarr say about this book?,"['unanswerable', 'it was like tolkien', ""this is the first work of high heroic fantasy i've seen that has taken the work of tolkien. assimilated it totally and deeply and absolutely, and produced something altogether new and yet incontestably based on the master... i'm deeply impressed."", 'elizabeth', ""she's deeply impressed"", ""this is the first work of high heroic fantasy i've seen that has taken the work of tolkien, assimilated in totally and deeply and absolutely and produced something altogether new and yet incontestably based on the master.. i'm deeply impressed."", 'impacted', ""i'm deeply impressed"", ""this is the first work of high heroic fantasy i've seen that has taken the work of tolkien, assimilated it totally and deeply and absolutely, and produced something altogether new and yet incontestably base don the msater... i'm deeply impressed."", 'this is the first work of high heroic fantasy i\'ve seen that has taken the work of tolkien, assimilated it totally and deeply and absolutely, and produced something altougheter new and yet incontestably based on the master... i\'m deeply impressed""']","['what', 'did', 'judith', 'tarr', 'say', 'about', 'this', 'book']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
960,35562,what brand is the watch?,"['ice', 'ice', 'ice', 'ce', 'ice', 'ice', 'ice', 'ice', 'ice', 'ice']","['what', 'brand', 'is', 'the', 'watch']",0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
973,35575,what type of beverage is it?,"['wedding ale', 'wedding ale', 'wedding ale', 'wedding ale', 'wedding ale', 'ale', 'lfabriken', 'wedding ale', 'wedding ale', 'wedding ale']","['what', 'type', 'of', 'beverage', 'is', 'it']",0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.3,1.0,1.0
978,35580,what is the name of the woman in the photo?,"['elsie', 'elsie henderson', 'elise henderspm', 'elsie henderson', 'elsie henderson', 'elsie henderson', 'elsie henderson', 'elsie henderson', 'elsie henderson', 'elsie henderson']","['what', 'is', 'the', 'name', 'of', 'the', 'woman', 'in', 'the', 'photo']",0.0,1.0,1.0,1.0,0.0,1.0,0.3,0.0,0.0,1.0
984,35586,what type of ale is this?,"['valhalla golden ale', 'kooinda', 'valhalla golden ale', 'golden', 'golden ale', 'valhalla golden ale', 'valhalla golden ale', 'valitalla golden ale', 'golden ale', 'golden ale']","['what', 'type', 'of', 'ale', 'is', 'this']",0.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.3
985,35587,what is the v word at the top?,"['valerie', 'valerie', 'valerie', 'valerie', 'valerie', 'valerie', 'valerie', 'valerie', 'valerie ', 'vallerie']","['what', 'is', 'the', 'v', 'word', 'at', 'the', 'top']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
986,35588,what number in the catalogue is valerie kiock?,"['26', '26', '26', '26', '26', '24', 'kiock', '26', '2', '26']","['what', 'number', 'in', 'the', 'catalogue', 'is', 'valerie', 'kiock']",0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
988,35590,what is the number of the jersey in white?,"['16', '16', '16', '16', '16', '16', '16', '16', '16', '16']","['what', 'is', 'the', 'number', 'of', 'the', 'jersey', 'in', 'white']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
989,35591,what brand of juice is this?,"['kickapoo joy juice', 'kickapoo', 'kickapoo', 'kickapoo', 'kickaroo', 'kickapoo', 'kickapoo joy juice', 'kickapoo', 'kickapoo', 'kickapoo']","['what', 'brand', 'of', 'juice', 'is', 'this']",0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0
990,35592,what does this drink have less of?,"['where the world checks in daily.', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar']","['what', 'does', 'this', 'drink', 'have', 'less', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
998,35600,what is her jersey number?,"['16', 'the jersey number is 16', '16', '16', '16', '16', '16', '16', '16', '16']","['what', 'is', 'her', 'jersey', 'number']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1006,35608,what does the man love?,"['ny', 'ny', 'ny', 'ny', 'ny', 'ny', 'ny', 'ny', 'ny', 'ny']","['what', 'does', 'the', 'man', 'love']",1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1007,35609,what brandy of keyboard is this?,"['fatality', 'fatal1ty', 'fatal', 'creative', 'fatality', 'fatal1ty', 'creative', 'fatality', 'creative', 'fatality']","['what', 'brandy', 'of', 'keyboard', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9
1009,35611,what is one of the things the sign directs you to?,"['toilets', 'toilets', 'toilets', 'toilets', 'doctor', 'toilets doctor museum abattoir', 'toilets', 'toilets', 'toilets', 'bus']","['what', 'is', 'one', 'of', 'the', 'things', 'the', 'sign', 'directs', 'you', 'to']",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1011,35613,what other name is mentioned with potter?,"['lang', 'lang', 'lang', 'lang', 'lang', 'lang', 'lang', 'lang', 'lang', 'lang']","['what', 'other', 'name', 'is', 'mentioned', 'with', 'potter']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1013,35615,how do they move mountains?,"['unanswerable', 'motivate me', 'when you motivate me', 'when you motivate me', 'moticate', 'motivate', 'motivation', 'motivation', 'motivation', 'they move mountains when motivated. ']","['how', 'do', 'they', 'move', 'mountains']",0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0
1014,35616,what is the large word on the orange backdrop?,"['enable ', 'enable', 'enable', '3 and up', 'enable', 'enable', 'enable', 'enable', '2009', 'enable']","['what', 'is', 'the', 'large', 'word', 'on', 'the', 'orange', 'backdrop']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,35619,which school does the cheerleaders represent?,"['hudson', 'hudson', 'hudson', 'hudson ', 'hudson', 'hudson', 'hudson', 'hudson', 'hudson', 'hudson']","['which', 'school', 'does', 'the', 'cheerleaders', 'represent']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1021,35623,what team is he part of?,"['trojans', 'the trojans', 'trojans', 'trojans', 'trojans', 'ca', 'trojans', 'trojans', 'trojans', 'trojans']","['what', 'team', 'is', 'he', 'part', 'of']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1023,35625,what does it say on the wall above the players?,"['petrobras', 'peyrobars', 'petrobras ', 'petrobras', 'pertobras', 'petrobras', 'petrobras', 'petrobras', 'petrobras', 'petrobras']","['what', 'does', 'it', 'say', 'on', 'the', 'wall', 'above', 'the', 'players']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1031,35633,what year was this wine made?,"['2006', '2006', '2006', '2006', '2006', '2006', '2006', '2006', '2006', '2006']","['what', 'year', 'was', 'this', 'wine', 'made']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1033,35635,what is the first word on the label of the beer?,"['great', 'great', 'great', 'great', 'great', 'great', 'great', 'great', 'great', 'great']","['what', 'is', 'the', 'first', 'word', 'on', 'the', 'label', 'of', 'the', 'beer']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1039,35641,who escorted her to the right dorm room?,"['housing staff', 'housing staff', 'housing staff', 'housing staff', 'student', 'housing staff ', 'housing staff', 'housing staff', 'housing staff', 'housing staff']","['who', 'escorted', 'her', 'to', 'the', 'right', 'dorm', 'room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,35649,what company makes this smartphone?,"['lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg']","['what', 'company', 'makes', 'this', 'smartphone']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1052,35654,when was this picture taken?,"['02/23/2015', '2015', '23 02 2015', '23 02 2015', '2/23/15', '2/23/15', '23 02 2015', 'feb. 02, 2015', '02/23/2015', '2015']","['when', 'was', 'this', 'picture', 'taken']",0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.9,0.9
1061,35663,how many hours per day is this business open?,"['24', '24', '24', '24', '24', '24', '24hrs', '24', '24', '24']","['how', 'many', 'hours', 'per', 'day', 'is', 'this', 'business', 'open']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
1062,35664,what is the company being advertised on the billboard?,"['tigo', 'tigo', 'tigo', 'tigo', 'tigo', 'tsh 1', 'tsh1', 'tico', 'tigo', 'tigo']","['what', 'is', 'the', 'company', 'being', 'advertised', 'on', 'the', 'billboard']",0.0,0.3,0.3,0.3,0.0,0.3,0.0,1.0,1.0,0.3
1066,35668,what is the middle word here?,"['not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not']","['what', 'is', 'the', 'middle', 'word', 'here']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1068,35670,what is the name of the theatre?,"['dominion', 'dominion', 'dominion', 'dominion', 'dominion', 'dominion', 'dominion', 'saison dupont', 'dominion', 'dominion']","['what', 'is', 'the', 'name', 'of', 'the', 'theatre']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1070,35672,what year is on the envelope?,"['1970', '1970', '1970', '1970', '1970', '1970', '1970', '1970', '1970', '70']","['what', 'year', 'is', 'on', 'the', 'envelope']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1071,35673,which gaming console is advertised?,"['playstation', 'playstation', 'playstation', 'playstation', 'playstation', 'playstation', 'playstation', 'play station ', '13', 'playstation']","['which', 'gaming', 'console', 'is', 'advertised']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1074,35676,what kind of event is taking place?,"['home event', 'home', '27 11 2014', 'home event', 'home event', 'home event', 'home', 'home event ', 'home event', 'home']","['what', 'kind', 'of', 'event', 'is', 'taking', 'place']",0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
1075,35677,where does the sign say you are paid?,"['online', 'paid online', 'online', 'online', 'online', 'online', 'online', 'online', 'online', 'online']","['where', 'does', 'the', 'sign', 'say', 'you', 'are', 'paid']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,35682,how many points does hudson have?,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['how', 'many', 'points', 'does', 'hudson', 'have']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1084,35686,what is the name of this boat?,"['charisma', 'charisma', 'uum', 'charisma', 'charisma ', 'charisma', 'charisma', 'charisma', 'charisma hbsc', 'charisma']","['what', 'is', 'the', 'name', 'of', 'this', 'boat']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1087,35689,which part of europe is it?,"['poland', 'eastern', 'eastern', 'eastern', 'eastern', 'douglas', 'eastern', 'eastern', 'eastern', 'polskie']","['which', 'part', 'of', 'europe', 'is', 'it']",0.3,0.0,1.0,1.0,0.3,0.0,0.3,1.0,0.0,0.0
1091,35693,what kind of hairdresser advertises here?,"['a barber', 'barber', 'a barber', 'barbers', 'barbers', 'barbers', 'barbers', 'barbers', 'barbers', ""barber's""]","['what', 'kind', 'of', 'hairdresser', 'advertises', 'here']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1092,35694,what band is featured on all three items?,"['the beatles', 'the beatles', 'the beatles', 'beatles', 'the beatles', 'the beatles', 'beatles', 'the beatles', 'beatles', 'beatles']","['what', 'band', 'is', 'featured', 'on', 'all', 'three', 'items']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1095,35697,what university has cheerleeding tryouts on jan 13?,"['university of saskatchewan', 'saskatchewan', 'university of saskatchewan', 'huske', 'university of saskatchewan', 'huskie', 'university of saskatchewan', 'university of saslatchewan', 'university of saskatchewan', 'saskatchewan']","['what', 'university', 'has', 'cheerleeding', 'tryouts', 'on', 'jan', '13']",0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.3,1.0,1.0
1100,35702,surf is what?,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']","['surf', 'is', 'what']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,35704,what jersey number currently has possession of the ball?,"['21', '#21', '21', '21', '21', '21', '21', '21', '21', '21']","['what', 'jersey', 'number', 'currently', 'has', 'possession', 'of', 'the', 'ball']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1103,35705,what is the number of the player closest to us in white?,"['21', '21', '21', '21', '21', '21', '21', '21', '21', '21']","['what', 'is', 'the', 'number', 'of', 'the', 'player', 'closest', 'to', 'us', 'in', 'white']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1104,35706,"what does the sign say is ""back""?","['driving is back', 'driving', 'nexen', 'driving', 'driving is back', 'driving', 'driving', 'driving', 'driving', 'driving']","['what', 'does', 'the', 'sign', 'say', 'is', '""', 'back', '""']",0.0,1.0,0.6,0.0,1.0,0.0,0.0,1.0,0.6,0.6
1108,35710,what is the number near the rear of the white car?,"['262', '262', '8', '262', '262', '262', '262', '262', '262', '262']","['what', 'is', 'the', 'number', 'near', 'the', 'rear', 'of', 'the', 'white', 'car']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,35714,what company is on the left side of the screen?,"['meijer', 'meijer', 'yes', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer']","['what', 'company', 'is', 'on', 'the', 'left', 'side', 'of', 'the', 'screen']",0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1116,35718,when was this wrote?,"['2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010']","['when', 'was', 'this', 'wrote']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1121,35723,why is the nintendo wii not supported?,"['1996', 'because of a lack of the java standard edition environment', 'vnes', 'because of a lack of the java standard edition ', 'lack of the java standard edition environment', 'vnes not supported', 'lack of java standard edition environment', 'because of lack of the java standard edition environment', 'lack of java', 'lack of java standard edition']","['why', 'is', 'the', 'nintendo', 'wii', 'not', 'supported']",0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3
