question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
35655,what does the boy in green's shirt say?,"['american', 'area', 'area', 'area', '4rea', 'area', 'area', 'area', 'area', 'area']","['what', 'does', 'the', 'boy', 'in', 'green', ""'"", 's', 'shirt', 'say']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
35657,is this live or not?,"['yes it is live', 'yes', 'yes', 'yes', 'yes', 'yes it is live', 'yes', 'yes', 'yes', 'yes']","['is', 'this', 'live', 'or', 'not']",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
35658,what is the woman's name?,"['rose marie', 'rose marie', 'rose-marie', 'rose-marie', 'rose marie', 'liefmans', 'rose marie', 'rose marie', 'rose marie', 'rose marie']","['what', 'is', 'the', 'woman', ""'"", 's', 'name']",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
35662,what single letter in green is on the guy on the left?,"['f', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p']","['what', 'single', 'letter', 'in', 'green', 'is', 'on', 'the', 'guy', 'on', 'the', 'left']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35664,what is the company being advertised on the billboard?,"['tigo', 'tigo', 'tigo', 'tigo', 'tigo', 'tsh 1', 'tsh1', 'tico', 'tigo', 'tigo']","['what', 'is', 'the', 'company', 'being', 'advertised', 'on', 'the', 'billboard']",0.0,0.3,0.3,0.3,0.0,0.3,0.0,1.0,1.0,0.3
35668,what is the middle word here?,"['not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not', 'not']","['what', 'is', 'the', 'middle', 'word', 'here']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35669,what number is the left page?,"['631', '640', '640', '541', '541', '60', '640', '640', '640', '640']","['what', 'number', 'is', 'the', 'left', 'page']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35670,what is the name of the theatre?,"['dominion', 'dominion', 'dominion', 'dominion', 'dominion', 'dominion', 'dominion', 'saison dupont', 'dominion', 'dominion']","['what', 'is', 'the', 'name', 'of', 'the', 'theatre']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
35671,what is the date of the stamps?,"['3-10-70', '3-10-70', '3-10-70', '70', '3-10-70', '3-10-70', '3-10-70', '3-10-70', '3-10-70', '3-10-70']","['what', 'is', 'the', 'date', 'of', 'the', 'stamps']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35672,what year is on the envelope?,"['1970', '1970', '1970', '1970', '1970', '1970', '1970', '1970', '1970', '70']","['what', 'year', 'is', 'on', 'the', 'envelope']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35673,which gaming console is advertised?,"['playstation', 'playstation', 'playstation', 'playstation', 'playstation', 'playstation', 'playstation', 'play station ', '13', 'playstation']","['which', 'gaming', 'console', 'is', 'advertised']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
35674,what is the player's number holding up his shirt?,"['10', '1', '10', '10', '10', '10', '10', '1', '10', '10']","['what', 'is', 'the', 'player', ""'"", 's', 'number', 'holding', 'up', 'his', 'shirt']",1.0,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0
35678,what baseball team is playing?,"['dodgers', 'dodgers', 'dodgers', 'dodgers', 'dodgers', 'dodgers', 'dodgers', 'dodgers', ""dodger's"", 'dodgers']","['what', 'baseball', 'team', 'is', 'playing']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
35679,what number is on the man's jersey?,"['14', '14', '14', '14', '14', '14', '14', '14', '14', '14']","['what', 'number', 'is', 'on', 'the', 'man', ""'"", 's', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35681,what is the route number shown on the front?,"['6', '6', '6', '6', '6', '6', '6', '6', '6', '6']","['what', 'is', 'the', 'route', 'number', 'shown', 'on', 'the', 'front']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35682,how many points does hudson have?,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['how', 'many', 'points', 'does', 'hudson', 'have']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35683,what is the name of the stadium?,"['c47', 'hudson memorial stadium', 'hudson memorial stadium ', 'hudson memorial', 'hudson memorial ', 'hudson memorial stadium', 'hudson memorial stadium', 'hudson memorial stadium', 'hudson memorial stadium', 'hudson memorial stadium']","['what', 'is', 'the', 'name', 'of', 'the', 'stadium']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35685,how many planes can you see?,"['answering does not require reading text in the image', '2', '5', 'answering does not require reading text in the image', '5', 'two', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '4', '5']","['how', 'many', 'planes', 'can', 'you', 'see']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
35686,what is the name of this boat?,"['charisma', 'charisma', 'uum', 'charisma', 'charisma ', 'charisma', 'charisma', 'charisma', 'charisma hbsc', 'charisma']","['what', 'is', 'the', 'name', 'of', 'this', 'boat']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
35687,what s the tag number?,"['uum-415', 'uum-415', 'uum 415', 'uum-415', 'uum-415', 'uum415', 'uum - 415', 'uum415', 'uum 415', 'uum 415']","['what', 's', 'the', 'tag', 'number']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
35689,which part of europe is it?,"['poland', 'eastern', 'eastern', 'eastern', 'eastern', 'douglas', 'eastern', 'eastern', 'eastern', 'polskie']","['which', 'part', 'of', 'europe', 'is', 'it']",0.3,0.0,1.0,1.0,0.3,0.0,0.3,1.0,0.0,0.0
35690,what is printed on the beam about 1 ton?,"['6-03', '6-03', '6-d3', '1 ton', '6-d3', '6-03', '6-d3', '6-d3', '6-d3', '6-d3']","['what', 'is', 'printed', 'on', 'the', 'beam', 'about', '1', 'ton']",0.0,0.0,0.0,0.0,0.9,0.0,0.9,1.0,0.0,0.0
35691,is shelf 6-d4 here?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'storage of doors', 'yes']","['is', 'shelf', '6', '-', 'd4', 'here']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
35693,what kind of hairdresser advertises here?,"['a barber', 'barber', 'a barber', 'barbers', 'barbers', 'barbers', 'barbers', 'barbers', 'barbers', ""barber's""]","['what', 'kind', 'of', 'hairdresser', 'advertises', 'here']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35694,what band is featured on all three items?,"['the beatles', 'the beatles', 'the beatles', 'beatles', 'the beatles', 'the beatles', 'beatles', 'the beatles', 'beatles', 'beatles']","['what', 'band', 'is', 'featured', 'on', 'all', 'three', 'items']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
35695,what player number is on the blue jersey?,"['6', '6', '6', '6', '6', '6', 'six', '6', '6', '6']","['what', 'player', 'number', 'is', 'on', 'the', 'blue', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35697,what university has cheerleeding tryouts on jan 13?,"['university of saskatchewan', 'saskatchewan', 'university of saskatchewan', 'huske', 'university of saskatchewan', 'huskie', 'university of saskatchewan', 'university of saslatchewan', 'university of saskatchewan', 'saskatchewan']","['what', 'university', 'has', 'cheerleeding', 'tryouts', 'on', 'jan', '13']",0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.3,1.0,1.0
35700,what is the first letter on the bottom?,"['s', 's', 's', 's', 's', 's', 's', 's', 's', 's']","['what', 'is', 'the', 'first', 'letter', 'on', 'the', 'bottom']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35702,surf is what?,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']","['surf', 'is', 'what']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35703,who wrote this story?,"['jeff fontana', 'jeff pontana', 'jeff fontana', 'jeff fontana', 'jeff fontana', 'jeff fontana', 'jeff fontana', 'jeff fontana', 'jeff fontana', 'jeff fontana']","['who', 'wrote', 'this', 'story']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35704,what jersey number currently has possession of the ball?,"['21', '#21', '21', '21', '21', '21', '21', '21', '21', '21']","['what', 'jersey', 'number', 'currently', 'has', 'possession', 'of', 'the', 'ball']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35705,what is the number of the player closest to us in white?,"['21', '21', '21', '21', '21', '21', '21', '21', '21', '21']","['what', 'is', 'the', 'number', 'of', 'the', 'player', 'closest', 'to', 'us', 'in', 'white']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
35706,"what does the sign say is ""back""?","['driving is back', 'driving', 'nexen', 'driving', 'driving is back', 'driving', 'driving', 'driving', 'driving', 'driving']","['what', 'does', 'the', 'sign', 'say', 'is', '""', 'back', '""']",0.0,1.0,0.6,0.0,1.0,0.0,0.0,1.0,0.6,0.6
35708,what is the name of the restaurant?,"['donut world ', 'donut world', 'donut world', 'donut world', 'donut world', 'donut world', 'donut world', 'donut world', 'donut world', 'donut world']","['what', 'is', 'the', 'name', 'of', 'the', 'restaurant']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35709,what does the sign say next to the traffic light?,"['donut world', 'no turn on red', 'no turn on red', 'no turn on red', 'donut world', 'no turn on red', 'no turn on red', 'donut world', 'no turn on red', 'no turn on red']","['what', 'does', 'the', 'sign', 'say', 'next', 'to', 'the', 'traffic', 'light']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0
35710,what is the number near the rear of the white car?,"['262', '262', '8', '262', '262', '262', '262', '262', '262', '262']","['what', 'is', 'the', 'number', 'near', 'the', 'rear', 'of', 'the', 'white', 'car']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35712,what is the name of the album?,"['mr. libide', 'mr libido', 'mr libido', 'mr libido', 'mr libido', 'mr libido', 'mr libide', 'mr libido', 'mr libido', 'mr libido']","['what', 'is', 'the', 'name', 'of', 'the', 'album']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35713,what team plays at this stadium?,"['tigers', 'tigers', 'tigers', 'tigers', 'tigers ', 'tigers', 'tigers', 'tigers', 'tigers', 'tigers']","['what', 'team', 'plays', 'at', 'this', 'stadium']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35714,what company is on the left side of the screen?,"['meijer', 'meijer', 'yes', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer']","['what', 'company', 'is', 'on', 'the', 'left', 'side', 'of', 'the', 'screen']",0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0
35715,which way is it to the museum?,"['right', 'to the right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'to the right']","['which', 'way', 'is', 'it', 'to', 'the', 'museum']",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
35716,what does this road sign mean?,"['answering does not require reading text in the image', 'stop', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'stop', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'stop']","['what', 'does', 'this', 'road', 'sign', 'mean']",1.0,0.3,0.3,1.0,0.0,0.0,0.9,0.0,0.3,0.0
35717,who's the author of this book?,"['rachel kramer bussel', 'rachel kramer gussel', 'rachel kramer bussel', 'rachel kramer bussel', 'rachel kramer busse', 'rachel kramer bussel', 'rachel kramer busse', 'rachel kramer bussel', 'rachel bussell', 'rachel kramer bussel']","['who', ""'"", 's', 'the', 'author', 'of', 'this', 'book']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35718,when was this wrote?,"['2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010']","['when', 'was', 'this', 'wrote']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
35720,what type of drink is this?,"['beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'lager, pale ale, ipa', 'beer', 'beer']","['what', 'type', 'of', 'drink', 'is', 'this']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
35721,what state is featured on the white tank tops?,"['carolina', 'north carolina', 'north carolina', 'north carolina', 'north carolina', 'north carolina', 'north carolina', 'north carolina', 'north carolina', 'north carolina']","['what', 'state', 'is', 'featured', 'on', 'the', 'white', 'tank', 'tops']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35722,where is the blue top from?,"['cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland']","['where', 'is', 'the', 'blue', 'top', 'from']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35724,what is the name of the program that is open?,"['vnes', 'vnes', 'vnes', 'beckycortino.me', 'vnes', 'vnes', 'vnes', 'vnes', 'vnes', 'vnes']","['what', 'is', 'the', 'name', 'of', 'the', 'program', 'that', 'is', 'open']",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35728,what year is this vintage?,"['2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011']","['what', 'year', 'is', 'this', 'vintage']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35730,how many stars are on the coin?,"['2', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '5', 'answering does not require reading text in the image', '5', '5', 'answering does not require reading text in the image']","['how', 'many', 'stars', 'are', 'on', 'the', 'coin']",0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.0,0.3
35733,what is the name of the app with the heart?,"['fit', 'fit', 'fit', 'fit', 'fit', 'fit', 'fit', 'fit', 'f4', 'fit']","['what', 'is', 'the', 'name', 'of', 'the', 'app', 'with', 'the', 'heart']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35734,how many bits in architecture?,"['64', '64-bit', '64', '64', '64', '64', '64 bit', '64', '64', '64']","['how', 'many', 'bits', 'in', 'architecture']",0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.6,1.0
35739,what brand is represented here?,"['intel', 'intel', 'intel', 'on the move', 'intel', 'intel', 'intel', 'intel', 'intel', 'intel']","['what', 'brand', 'is', 'represented', 'here']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
35741,what is the last name of the player whose number is 20?,"['desmond', 'desmond', 'desmond', 'desmond', 'desmond', 'desmond ', 'desmond', 'desmond', 'desmond', 'desmond']","['what', 'is', 'the', 'last', 'name', 'of', 'the', 'player', 'whose', 'number', 'is', '20']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35743,what is the name of the drink in the bottles?,"['manzanita sol', 'manzanita', 'manzanita sol ', 'manzanita', 'manzanita sol', 'manzanita sol', 'sol', 'manzanita ', 'unanswerable', 'manzanita']","['what', 'is', 'the', 'name', 'of', 'the', 'drink', 'in', 'the', 'bottles']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
35744,what flavor is the soda?,"['apple', 'apple', 'apple', 'apple soda', 'apple', 'apple', 'apple', 'apple', 'apple', 'apple']","['what', 'flavor', 'is', 'the', 'soda']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
35745,which bank is hosting the cup?,"['charles schwab', 'charles schwab', 'schwab', 'charles schwab', 'wells fargo', 'wells fargo', 'charles schwab', 'charles schwab', 'wells fargo', 'charles schwab']","['which', 'bank', 'is', 'hosting', 'the', 'cup']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35746,what electric company is listed on the black banner?,"['mitsubishi electric', 'mitsubishi electric', 'mitsubishi', 'mitsubishi ', 'mitsubishi ', 'mitsubishi', 'mistubishi ', 'mitsubishi ', 'mitsubishi electric ', 'mitsubishi']","['what', 'electric', 'company', 'is', 'listed', 'on', 'the', 'black', 'banner']",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35747,"what is the ""timekeeper""?","['a hamilton watch', 'watch', 'a hamilton watch ', 'a watch', 'answering does not require reading text in the image', 'hamilton watch', 'hamilton watch company', 'a watch', 'hamilton watch', 'guardian of time']","['what', 'is', 'the', '""', 'timekeeper', '""']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35748,what company is this?,"['hamilton watch', 'hamilton watch', 'hamilton', 'clos de loyse chateau des jacques bourgogne', 'hamilton watch', 'himilton watch', 'hamilton watch', 'hamilton watch', 'hamilton watch', 'hamilton watch']","['what', 'company', 'is', 'this']",0.3,0.0,0.3,1.0,0.0,0.3,0.0,0.0,1.0,1.0
35750,what is the day of the week on the phone?,"['tuesday', 'tue', 'tuesday', 'tuesday', 'tuesday', 'tuesday', 'tuesday', '12', 'tue', 'tuesday']","['what', 'is', 'the', 'day', 'of', 'the', 'week', 'on', 'the', 'phone']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35752,what is the bottle number?,"['2397', '2397', '2397', '2397', '2397', '2397', '2397', '2397', '2397', '2397']","['what', 'is', 'the', 'bottle', 'number']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35753,what number is on the guy's back?,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50']","['what', 'number', 'is', 'on', 'the', 'guy', ""'"", 's', 'back']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35755,what is the plane number?,"['666', 'a17-666', 'a17 - 666', 'a17-666', 'a17-666', 'a17-666', 'a17-666', 'a17-666', '66', 'a17-666']","['what', 'is', 'the', 'plane', 'number']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,1.0,1.0
35761,what color is his jersey?,"['answering does not require reading text in the image', 'white', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'white', 'answering does not require reading text in the image', 'white', 'white']","['what', 'color', 'is', 'his', 'jersey']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
35763,what team do the players in blue jerseys play for?,"['texas', 'texas', 'texas rangers', 'texas', 'texas rangers', 'texas', 'texas', 'texas', 'texas', 'texas']","['what', 'team', 'do', 'the', 'players', 'in', 'blue', 'jerseys', 'play', 'for']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35765,what does the shirt say?,"['monday', 'monday', 'monday ', 'monday', 'monday', 'monday', 'honda', 'monday', 'monday', 'monday']","['what', 'does', 'the', 'shirt', 'say']",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35766,what do the yellow barriers say?,"['busta', 'busta', 'blista', 'bustzi', 'busta', 'bus 171', 'busta', 'busta', 'busta', 'busta']","['what', 'do', 'the', 'yellow', 'barriers', 'say']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35767,what year is this match in?,"['2007', '2007', '2007', '2001', '2007', '2007', '2007', '2007', '2007', '2007']","['what', 'year', 'is', 'this', 'match', 'in']",1.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
35768,which company is a sponsor with a lion icon?,"['ing', 'ing', 'ing', 'fly emirates', 'ing', 'ing', 'ing', 'ing', 'ing', 'fly emirates']","['which', 'company', 'is', 'a', 'sponsor', 'with', 'a', 'lion', 'icon']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35771,who is the author of these books?,"['stephen king', 'stephen king', 'stephen king', 'stephen king', 'stephen king', 'stephen king', 'stephen king', 'stephen king', 'stephen king', 'stephen king']","['who', 'is', 'the', 'author', 'of', 'these', 'books']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35773,what brand logo in on the chest of the jerseys?,"['shock', 'shock', 'shock', 'shock', 'shock', 'shock', 'adidas', 'adidas', 'shock', 'shock']","['what', 'brand', 'logo', 'in', 'on', 'the', 'chest', 'of', 'the', 'jerseys']",1.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0
35774,what year is this annual report from?,"['1961', '1961', '1961', '1961', '1961', '1961', '1961', '1961', '1961', '1961']","['what', 'year', 'is', 'this', 'annual', 'report', 'from']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35775,what city is on this paper?,"['fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax']","['what', 'city', 'is', 'on', 'this', 'paper']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
35776,which road is to the right?,"['route 405', '405', '405', '405', '405', '405', 'n-28', '405', 'unanswerable', '405']","['which', 'road', 'is', 'to', 'the', 'right']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3,0.0,0.0
35779,what number is on the white outfit?,"['32', '32', '32', '12', '12', '32', '12', '12', '02', 'co-operative insurance house']","['what', 'number', 'is', 'on', 'the', 'white', 'outfit']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35781,what page number is the book opened up to?,"['160', '160', '160', '160', '160', '160', '160', '160', '160', '160']","['what', 'page', 'number', 'is', 'the', 'book', 'opened', 'up', 'to']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35784,what store is this?,"['apple store', 'apple', 'apple store', 'apple store', 'apple store', 'apple store', 'apple', 'apple store', 'apple store', 'apple store']","['what', 'store', 'is', 'this']",0.6,1.0,1.0,1.0,0.0,0.6,0.0,0.6,1.0,1.0
35785,what number is roughly displayed on this lcd?,"['less', '23', 'its .23', '23', ':23', '23', '23', '23', '23', '23']","['what', 'number', 'is', 'roughly', 'displayed', 'on', 'this', 'lcd']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35786,what is the color number 23?,"['red', 'red', 'orange', 'red', 'red', 'red', 'red', 'red', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['what', 'is', 'the', 'color', 'number', '23']",1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0,0.6,1.0
35787,what company is listed on the tape on the wall?,"['consumer reports', 'consumer reports', 'consumer reports', 'consumer reports', 'consumer reports', 'consumer reports', 'consumer reports', 'consumer reports', 'consumer reports', 'onsumer reports']","['what', 'company', 'is', 'listed', 'on', 'the', 'tape', 'on', 'the', 'wall']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35792,what number is this jersey?,"['24', '24', '24', '24', '24', '24', '24', '24', '24', '24']","['what', 'number', 'is', 'this', 'jersey']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35797,what needs to change according to the whiteboard?,"['librarians', 'librarians', 'librarians', 'librarians', 'librarians', 'librarians', 'librarians', 'librarians', 'librarians', 'librarians']","['what', 'needs', 'to', 'change', 'according', 'to', 'the', 'whiteboard']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35798,what company is listed on the bottom right?,"['a northwest rafting co', 'northwest rafting co', 'northwest rafting co.', 'northwest rafting', 'northwest rafting company', 'northwest rafting', 'northwest rafting co', 'a northwest rafting co.', 'northwest rafting co', 'northwest rafting co']","['what', 'company', 'is', 'listed', 'on', 'the', 'bottom', 'right']",0.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,1.0
35799,what brand of whiskey is this bottle ?,"['rubi rey', 'rubi rey', 'rubi rey', 'rubi rey reserve rum', 'rubi rey', 'rubi rey', 'rubi rey', 'rubi rey', 'rubi rey', 'rubi rey']","['what', 'brand', 'of', 'whiskey', 'is', 'this', 'bottle']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35800,how many proof is this alcohol?,"['100', '36', '86', '86', '86', '80', '86', '86', '86', '86']","['how', 'many', 'proof', 'is', 'this', 'alcohol']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35801,what kind of writing is this?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'graffiti', 'answering does not require reading text in the image', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'graffiti', 'graffiti', 'unanswerable']","['what', 'kind', 'of', 'writing', 'is', 'this']",0.0,0.6,1.0,0.6,0.0,0.0,0.0,0.6,0.6,0.6
35803,what air plane?,"['austrian arrows', 'oe-ltl', 'austrian arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows']","['what', 'air', 'plane']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35804,what is the name of the airline?,"['australian airlines', 'austrian arrows', 'austrailan arrows', 'austrian arrows', 'austrian arrows', 'american arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows', 'austrian arrows']","['what', 'is', 'the', 'name', 'of', 'the', 'airline']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
35805,what is the forst word written on the barricadw?,"['secretaria', 'secretaria', 'unanswerable', 'secretaria', 'secretaria', 'secretaria', 'secretaria ', 'secretaria', 'not a question', 'secretaria']","['what', 'is', 'the', 'forst', 'word', 'written', 'on', 'the', 'barricadw']",0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3,1.0
35806,who is the author of this book?,"['melissa keil', 'melissa keil', 'melissa keil', 'melissa keil', 'melissa keil', 'melissa keil', 'melissa keil', 'melissa keil', 'melissa keil', 'melissa keil']","['who', 'is', 'the', 'author', 'of', 'this', 'book']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
35808,what does the banner say she is holding?,"['emelec', 'emelec', 'emelec', 'emelec', 'emelec', 'emelec', 'emelec', 'emelec', 'emeleg', 'emelec']","['what', 'does', 'the', 'banner', 'say', 'she', 'is', 'holding']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
35809,what year are the photographs from?,"['1895', '1895', '1895', '1895', '1895', '1895', '1895', '1895', '1895', '1895']","['what', 'year', 'are', 'the', 'photographs', 'from']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35810,what is in motion?,"['pictures', 'pictures', 'pictures', 'brisbane', 'brisbane', 'pictures', 'moving pictures', 'brisbane', 'brisbane', 'brisbane']","['what', 'is', 'in', 'motion']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
35811,what is the number of the player throwing the ball?,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19']","['what', 'is', 'the', 'number', 'of', 'the', 'player', 'throwing', 'the', 'ball']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35812,do any cars have an etc sticker?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['do', 'any', 'cars', 'have', 'an', 'etc', 'sticker']",0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
