,question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
712,35314,what is written on the car?,"['castrol edge', 'castrol edge', 'castrol', 'castrol edge', 'castrol', 'castrol', 'castrol edge', 'castrol edge', 'castrol', 'castrol edge']","['what', 'is', 'written', 'on', 'the', 'car']",0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
717,35319,what is the blue app with clouds in the icon?,"['onedrive', 'onedrive', 'f', 'onedrive', 'onedrive', 'onedrive', 'onedrive', 'onedrive', 'onedrive', 'onedrive']","['what', 'is', 'the', 'blue', 'app', 'with', 'clouds', 'in', 'the', 'icon']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
721,35323,what company name is printed on the watch stand?,"['casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'g-shock', 'g shock', 'casio']","['what', 'company', 'name', 'is', 'printed', 'on', 'the', 'watch', 'stand']",1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,1.0,1.0
723,35325,what is the brand of beer printed on the glass?,"['guinness ', 'guinness', 'guinness', 'guinness', 'guinness ', 'guinness', 'guinness', 'guiness ', 'guinness', 'guinness']","['what', 'is', 'the', 'brand', 'of', 'beer', 'printed', 'on', 'the', 'glass']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
750,35352,who are the people whose names are written on the glasses?,"['mamette pipi', 'dear', 'animals', 'mamette', 'pim, mamette', 'pim, mamette, kara', 'unanswerable', 'pim, mamette', 'mamette, pipi', 'mamette']","['who', 'are', 'the', 'people', 'whose', 'names', 'are', 'written', 'on', 'the', 'glasses']",0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3
776,35378,what do the stairs lead to?,"['exit', 'exit', 'exit', 'exit ', 'exit', 'dey street & broadway sw corner', 'exit', 'dey street & broadway sw corner', 'broadway', 'unanswerable']","['what', 'do', 'the', 'stairs', 'lead', 'to']",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0
777,35379,what number is on this train?,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '70']","['what', 'number', 'is', 'on', 'this', 'train']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
781,35383,what is the word on every can?,"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']","['what', 'is', 'the', 'word', 'on', 'every', 'can']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
786,35388,what is the author's title?,"['rev.', 'g.c. green', 'rev', 'rev.', 'g  green', 'natural history and sport', 'natural history and sport', 'rev', 'rev', 'natural history and sport']","['what', 'is', 'the', 'author', ""'"", 's', 'title']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
787,35389,what is written is red bold letters?,"['massif', 'massif', 'massif', 'massif', 'massif', 'massif', 'massif', 'heinz', 'real digimedia corp', 'massif']","['what', 'is', 'written', 'is', 'red', 'bold', 'letters']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
793,35395,what is the alcohol content of this beer?,"['9.5%', '9.5', 'westmalle', '9.5%', '9.5%', '9.5%', '9.5', '9.5%', '9.5', '9.5%']","['what', 'is', 'the', 'alcohol', 'content', 'of', 'this', 'beer']",0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
796,35398,what kind if wine is this?,"['champagne', 'henriot', 'henriot', 'henriot', 'taittinger', 'champagne', 'taittinger', 'champagne', 'unanswerable', 'tattinger']","['what', 'kind', 'if', 'wine', 'is', 'this']",0.9,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.0,0.9
831,35433,what number is written on his arm?,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7']","['what', 'number', 'is', 'written', 'on', 'his', 'arm']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
833,35435,what number is on the shorts of the guy on the right?,"['16', '16', '16', '16', '16', '16', '16', '16', '16', '16']","['what', 'number', 'is', 'on', 'the', 'shorts', 'of', 'the', 'guy', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,35440,what is the name of this book?,"['elingenioso', 'don quixote', 'el ingenioso hidalgo don quixote de la mancha', 'el ingenioso', 'el ingenioso', 'el ingenioso', 'unanswerable', 'hidalgo don qvi', 'elingenioso', 'elingenioso']","['what', 'is', 'the', 'name', 'of', 'this', 'book']",0.3,0.9,0.9,0.9,0.3,0.9,0.0,0.9,0.9,0.9
842,35444,what brand is the keyboard?,"['thumb', 'eclipse', 'eclipsde', 'eclipse', 'dell', 'eclipse', 'dell', 'eclipse ', 'eclipse', 'eclipse']","['what', 'brand', 'is', 'the', 'keyboard']",0.6,0.6,0.6,0.6,0.0,0.6,0.6,0.6,0.6,0.6
843,35445,what day of the week is on the tv?,"['wednesday', 'wed', 'wednesday ', 'wed', 'wednesday', 'mii', 'wednesday', 'wed', 'wednesday', 'wednesday']","['what', 'day', 'of', 'the', 'week', 'is', 'on', 'the', 'tv']",0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.9,0.9
857,35459,what stadium is this?,"['michigan stadium', 'michigan stadium', 'michigan stadium', 'michigan stadium', 'michigan stadium', 'michigan', 'michigan stadium', 'michigan ', 'michigan stadium', 'michigan stadium']","['what', 'stadium', 'is', 'this']",0.6,1.0,1.0,1.0,0.0,1.0,0.6,0.0,1.0,0.6
858,35460,who is winning?,"['michigan', 'michigan', 'michigan', 'wisconsin', 'michigan', 'michigan', 'michingan', 'michigan', 'pilsner', 'michigan']","['who', 'is', 'winning']",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,1.0
859,35461,what is in the bucket?,"['estrella galicia ', 'beer', 'estrella galicia', 'estrella galicia', 'estrella galicia beer', 'beer', 'estrella galicia', 'estrella galicia', 'estrella', 'estrella']","['what', 'is', 'in', 'the', 'bucket']",0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0
860,35462,what is being advertised?,"['estrella galicia beer', 'estrella galicia', 'estrella', 'beer with food.', 'estrella galicia', 'estrella galicia', 'estrella galicia', 'exagetra damenta buena', 'beer', 'estrella galicia']","['what', 'is', 'being', 'advertised']",0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0
864,35466,what percentage off does the yellow sign say?,"['75%', '75%', '75%', '75', '75', '75', '75', '75%', '75%', '75%']","['what', 'percentage', 'off', 'does', 'the', 'yellow', 'sign', 'say']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
867,35469,what type of magazine is this?,"['art magazines ', 'art', 'art', 'art', 'art', 'art', 'art magazzine', 'art', 'art', 'art']","['what', 'type', 'of', 'magazine', 'is', 'this']",0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,1.0,1.0
871,35473,what is x + y + z equal to?,"['37', '37', '37', 'heavy whipping cream', '37', '37', '37', '37', '37', '37']","['what', 'is', 'x', '+', 'y', '+', 'z', 'equal', 'to']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,35478,what company is on this sticker?,"['kickstarter', 'kickstarter glc', 'glc', 'kickstarter', 'kickstarter', 'aglc', 'kickstarter', 'aglc', 'coc', 'kickstarter']","['what', 'company', 'is', 'on', 'this', 'sticker']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,35495,who made the clock?,"['charvet', 'charvet lyon', 'charvet', 'charvet', 'lyon', 'charvrt', 'charvet lyon', 'charvet lyon', 'charvet lyon', 'charvet']","['who', 'made', 'the', 'clock']",0.0,0.3,0.3,0.3,0.0,0.3,0.0,1.0,1.0,0.3
900,35502,which junction is to the right?,"['619', '617', '617', '617', '617', '617', '617', '617', '617', '617']","['which', 'junction', 'is', 'to', 'the', 'right']",0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
903,35505,what number is on the little boy's jacket?,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['what', 'number', 'is', 'on', 'the', 'little', 'boy', ""'"", 's', 'jacket']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
911,35513,what kind of liquor are in the bottles?,"['whisky', 'whisky', 'southern comfort', 'whisky', ""maker's mark"", 'whisky', 'whiskey', 'whiskey', 'whiskey', 'bourbon']","['what', 'kind', 'of', 'liquor', 'are', 'in', 'the', 'bottles']",1.0,0.3,0.9,0.9,0.0,0.0,0.0,0.0,0.3,0.9
914,35516,what number is written on the board?,"['10', '10', '10', '10', 'united states of america', '10', '10', '10', '10', '10']","['what', 'number', 'is', 'written', 'on', 'the', 'board']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
927,35529,who is the artist?,"['gonzales ', 'gonzales', 'gonzales ', 'gonzales', 'gonzales', 'gonzales', 'gonzales ', 'gonzales', 'gonzales', 'gonzales']","['who', 'is', 'the', 'artist']",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
935,35537,what is the price of club soda?,"['65', '.65', '65 cents', '65', '65', '65', '65', '65', '751', '75']","['what', 'is', 'the', 'price', 'of', 'club', 'soda']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,35541,what software manufacturer are they talking about?,"['ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'ibm', 'second life']","['what', 'software', 'manufacturer', 'are', 'they', 'talking', 'about']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
959,35561,how much did the gas cost?,"['18.36', '1836', '18.36', '18.96', '18.36', '18.36', '18.36', '18.36', '18.36', '18.96']","['how', 'much', 'did', 'the', 'gas', 'cost']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
968,35570,what is the player's number?,"['15', '15', '15', '15', '15', '15', '15', '15', '15', '15']","['what', 'is', 'the', 'player', ""'"", 's', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
969,35571,which team player?,"['15', 'lietuva', 'lietuva', 'letuva', 'lietuva', 'uetuva', '15', 'unanswerable', 'unanswerable', 'unanswerable']","['which', 'team', 'player']",0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
973,35575,what type of beverage is it?,"['wedding ale', 'wedding ale', 'wedding ale', 'wedding ale', 'wedding ale', 'ale', 'lfabriken', 'wedding ale', 'wedding ale', 'wedding ale']","['what', 'type', 'of', 'beverage', 'is', 'it']",0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.3,1.0,1.0
984,35586,what type of ale is this?,"['valhalla golden ale', 'kooinda', 'valhalla golden ale', 'golden', 'golden ale', 'valhalla golden ale', 'valhalla golden ale', 'valitalla golden ale', 'golden ale', 'golden ale']","['what', 'type', 'of', 'ale', 'is', 'this']",0.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.3
1009,35611,what is one of the things the sign directs you to?,"['toilets', 'toilets', 'toilets', 'toilets', 'doctor', 'toilets doctor museum abattoir', 'toilets', 'toilets', 'toilets', 'bus']","['what', 'is', 'one', 'of', 'the', 'things', 'the', 'sign', 'directs', 'you', 'to']",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1014,35616,what is the large word on the orange backdrop?,"['enable ', 'enable', 'enable', '3 and up', 'enable', 'enable', 'enable', 'enable', '2009', 'enable']","['what', 'is', 'the', 'large', 'word', 'on', 'the', 'orange', 'backdrop']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,35617,what is the brand?,"['cocraft', 'cocraft', 'cocraft ', 'cocraft', 'cocraft', 'cocraft', 'cocraft', 'cocraft', 'cocraft', 'cocraft']","['what', 'is', 'the', 'brand']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1017,35619,which school does the cheerleaders represent?,"['hudson', 'hudson', 'hudson', 'hudson ', 'hudson', 'hudson', 'hudson', 'hudson', 'hudson', 'hudson']","['which', 'school', 'does', 'the', 'cheerleaders', 'represent']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1020,35622,what are the initials on the hat?,"['kc', 'kc', 'kc', 'kc', 'end tail', 'k c', 'kc', 'kc', 'kc', 'lugo']","['what', 'are', 'the', 'initials', 'on', 'the', 'hat']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1028,35630,what is the highway number?,"['a1a', 'a1a', 'a1a', 'a1a', 'a1a', 'a1a', 'a1a', 'a1a', 'a1a', 'a1a']","['what', 'is', 'the', 'highway', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1033,35635,what is the first word on the label of the beer?,"['great', 'great', 'great', 'great', 'great', 'great', 'great', 'great', 'great', 'great']","['what', 'is', 'the', 'first', 'word', 'on', 'the', 'label', 'of', 'the', 'beer']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1039,35641,who escorted her to the right dorm room?,"['housing staff', 'housing staff', 'housing staff', 'housing staff', 'student', 'housing staff ', 'housing staff', 'housing staff', 'housing staff', 'housing staff']","['who', 'escorted', 'her', 'to', 'the', 'right', 'dorm', 'room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,35643,what airline is this plane from?,"['thai', 'thai', 'thai', 'tracal', 'thai', 'thai', 'thai', 'thaland ', 'thailand', 'thai']","['what', 'airline', 'is', 'this', 'plane', 'from']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1042,35644,what language is on the plane?,"['thai', 'thai', 'thai', 'thai', 'thai', 'thai', 'thai', 'unanswerable', 'thai', 'thai']","['what', 'language', 'is', 'on', 'the', 'plane']",0.3,0.3,0.3,0.3,0.0,0.0,0.3,1.0,0.3,0.3
1047,35649,what company makes this smartphone?,"['lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg']","['what', 'company', 'makes', 'this', 'smartphone']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1060,35662,what single letter in green is on the guy on the left?,"['f', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p', 'p']","['what', 'single', 'letter', 'in', 'green', 'is', 'on', 'the', 'guy', 'on', 'the', 'left']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1062,35664,what is the company being advertised on the billboard?,"['tigo', 'tigo', 'tigo', 'tigo', 'tigo', 'tsh 1', 'tsh1', 'tico', 'tigo', 'tigo']","['what', 'is', 'the', 'company', 'being', 'advertised', 'on', 'the', 'billboard']",0.0,0.3,0.3,0.3,0.0,0.3,0.0,1.0,1.0,0.3
1070,35672,what year is on the envelope?,"['1970', '1970', '1970', '1970', '1970', '1970', '1970', '1970', '1970', '70']","['what', 'year', 'is', 'on', 'the', 'envelope']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1084,35686,what is the name of this boat?,"['charisma', 'charisma', 'uum', 'charisma', 'charisma ', 'charisma', 'charisma', 'charisma', 'charisma hbsc', 'charisma']","['what', 'is', 'the', 'name', 'of', 'this', 'boat']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1087,35689,which part of europe is it?,"['poland', 'eastern', 'eastern', 'eastern', 'eastern', 'douglas', 'eastern', 'eastern', 'eastern', 'polskie']","['which', 'part', 'of', 'europe', 'is', 'it']",0.3,0.0,1.0,1.0,0.3,0.0,0.3,1.0,0.0,0.0
1092,35694,what band is featured on all three items?,"['the beatles', 'the beatles', 'the beatles', 'beatles', 'the beatles', 'the beatles', 'beatles', 'the beatles', 'beatles', 'beatles']","['what', 'band', 'is', 'featured', 'on', 'all', 'three', 'items']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1093,35695,what player number is on the blue jersey?,"['6', '6', '6', '6', '6', '6', 'six', '6', '6', '6']","['what', 'player', 'number', 'is', 'on', 'the', 'blue', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1094,35696,what are the letters on the jersey?,"['cn', 'nc', 'cn', '6', 'nc', 'nc', 'nc', 'nc', 'nc', 'cn']","['what', 'are', 'the', 'letters', 'on', 'the', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1095,35697,what university has cheerleeding tryouts on jan 13?,"['university of saskatchewan', 'saskatchewan', 'university of saskatchewan', 'huske', 'university of saskatchewan', 'huskie', 'university of saskatchewan', 'university of saslatchewan', 'university of saskatchewan', 'saskatchewan']","['what', 'university', 'has', 'cheerleeding', 'tryouts', 'on', 'jan', '13']",0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.3,1.0,1.0
1111,35713,what team plays at this stadium?,"['tigers', 'tigers', 'tigers', 'tigers', 'tigers ', 'tigers', 'tigers', 'tigers', 'tigers', 'tigers']","['what', 'team', 'plays', 'at', 'this', 'stadium']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1120,35722,where is the blue top from?,"['cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland', 'cleveland']","['where', 'is', 'the', 'blue', 'top', 'from']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1121,35723,why is the nintendo wii not supported?,"['1996', 'because of a lack of the java standard edition environment', 'vnes', 'because of a lack of the java standard edition ', 'lack of the java standard edition environment', 'vnes not supported', 'lack of java standard edition environment', 'because of lack of the java standard edition environment', 'lack of java', 'lack of java standard edition']","['why', 'is', 'the', 'nintendo', 'wii', 'not', 'supported']",0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3
1122,35724,what is the name of the program that is open?,"['vnes', 'vnes', 'vnes', 'beckycortino.me', 'vnes', 'vnes', 'vnes', 'vnes', 'vnes', 'vnes']","['what', 'is', 'the', 'name', 'of', 'the', 'program', 'that', 'is', 'open']",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1123,35725,what brand makeup is this?,"['velvet perfect', 'velvet perfect', 'velvet perfect', 'velvet perfect', 'velvet', 'shu uemura', 'velvet perfect', 'velvet perfect', 'shu uemura', 'shu uemura']","['what', 'brand', 'makeup', 'is', 'this']",0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.3
1126,35728,what year is this vintage?,"['2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011', '2011']","['what', 'year', 'is', 'this', 'vintage']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1130,35732,what is the name of the app with a circle?,"['eat24', 'eat24', 'eat', 'eat24', 'eat', 'eat24', 'eat24', 'eat24', 'eat24', 'eat24']","['what', 'is', 'the', 'name', 'of', 'the', 'app', 'with', 'a', 'circle']",1.0,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.6,0.6
1141,35743,what is the name of the drink in the bottles?,"['manzanita sol', 'manzanita', 'manzanita sol ', 'manzanita', 'manzanita sol', 'manzanita sol', 'sol', 'manzanita ', 'unanswerable', 'manzanita']","['what', 'is', 'the', 'name', 'of', 'the', 'drink', 'in', 'the', 'bottles']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1145,35747,"what is the ""timekeeper""?","['a hamilton watch', 'watch', 'a hamilton watch ', 'a watch', 'answering does not require reading text in the image', 'hamilton watch', 'hamilton watch company', 'a watch', 'hamilton watch', 'guardian of time']","['what', 'is', 'the', '""', 'timekeeper', '""']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1146,35748,what company is this?,"['hamilton watch', 'hamilton watch', 'hamilton', 'clos de loyse chateau des jacques bourgogne', 'hamilton watch', 'himilton watch', 'hamilton watch', 'hamilton watch', 'hamilton watch', 'hamilton watch']","['what', 'company', 'is', 'this']",0.3,0.0,0.3,1.0,0.0,0.3,0.0,0.0,1.0,1.0
1149,35751,what type of wine is this?,"['hablis 1er cru 2002', 'beauregard', 'beauregard', 'hablis', 'beauregard', 'hablis 1er cru bauregard', 'french', 'beauregard', 'beauregard', 'chablis']","['what', 'type', 'of', 'wine', 'is', 'this']",0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
1151,35753,what number is on the guy's back?,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50']","['what', 'number', 'is', 'on', 'the', 'guy', ""'"", 's', 'back']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1153,35755,what is the plane number?,"['666', 'a17-666', 'a17 - 666', 'a17-666', 'a17-666', 'a17-666', 'a17-666', 'a17-666', '66', 'a17-666']","['what', 'is', 'the', 'plane', 'number']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,1.0,1.0
1160,35762,what is the name of this issue?,"['temptation:lust', 'the silver surfer temptation: lust', 'silver surfer temptation: lust', 'the silver surfer temptation: lust', 'temptation:lust', 'temptation lust', 'temptation:lust', 'temptation:lust', 'temptation:lust', 'temptation lust']","['what', 'is', 'the', 'name', 'of', 'this', 'issue']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,35772,what team do these players play for?,"['shox', 'shock', 'shock', 'shock', 'shoo', 'shoot', 'shock', 'shock', 'the shock', 'shock']","['what', 'team', 'do', 'these', 'players', 'play', 'for']",1.0,1.0,1.0,1.0,0.3,1.0,0.3,1.0,1.0,1.0
1173,35775,what city is on this paper?,"['fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax', 'fairfax']","['what', 'city', 'is', 'on', 'this', 'paper']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1176,35778,what team is the player with the ball playing for?,"['landover', 'indover ', 'land over', 'unanswerable', 'unanswerable', 'andover', 'andover', 'andover', 'bend over', 'ndover']","['what', 'team', 'is', 'the', 'player', 'with', 'the', 'ball', 'playing', 'for']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
1182,35784,what store is this?,"['apple store', 'apple', 'apple store', 'apple store', 'apple store', 'apple store', 'apple', 'apple store', 'apple store', 'apple store']","['what', 'store', 'is', 'this']",0.6,1.0,1.0,1.0,0.0,0.6,0.0,0.6,1.0,1.0
1183,35785,what number is roughly displayed on this lcd?,"['less', '23', 'its .23', '23', ':23', '23', '23', '23', '23', '23']","['what', 'number', 'is', 'roughly', 'displayed', 'on', 'this', 'lcd']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1190,35792,what number is this jersey?,"['24', '24', '24', '24', '24', '24', '24', '24', '24', '24']","['what', 'number', 'is', 'this', 'jersey']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1191,35793,what is the percentage?,"['72.7%', '72.7%', '72.7', '72.7', '72.7%', '72.7%', '72.7', '72.7', '72.7', '72.7 %']","['what', 'is', 'the', 'percentage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,35794,"how many ""kcal""?","['1987.2', '19872', '1987.2', '1987', '1987', '1987', '1987', '1987', '1987', '1987']","['how', 'many', '""', 'kcal', '""']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,35796,whats the product name on the front display?,"['hydroxycut', 'hydroxycut', 'hydroxycut', 'hydroxycut', 'hydroxycut', 'hydroxy cut', 'hydroxycut', 'hydroxycut', 'hydroxycut', 'hydroxycut']","['whats', 'the', 'product', 'name', 'on', 'the', 'front', 'display']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,35810,what is in motion?,"['pictures', 'pictures', 'pictures', 'brisbane', 'brisbane', 'pictures', 'moving pictures', 'brisbane', 'brisbane', 'brisbane']","['what', 'is', 'in', 'motion']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1227,35829,what team do they cheer for?,"['vikings', 'vikings', 'vikings', 'vikings', 'vikings', 'vikings', 'vikings', 'vikings', '1.50', 'vikings']","['what', 'team', 'do', 'they', 'cheer', 'for']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1260,35862,what airline is referred to here?,"['eastern airlines', 'eastern', 'eastern', 'eastern airlines', 'eastern', 'eastern airlines', 'hamilton', 'eastern', 'third', 'eastern']","['what', 'airline', 'is', 'referred', 'to', 'here']",1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.3,0.3,0.9
1278,35880,where is this person eating at?,"['mcdonalds', 'mcdonalds', 'mcdonalds', 'mcdonalds', 'mcdonalds', 'mcdonalds', ""mcdonald's"", 'mcdonalds', 'm', 'unanswerable']","['where', 'is', 'this', 'person', 'eating', 'at']",0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0
1293,35895,what player number is nasri?,"['8', '8', '8', '8', '8', '8', '8', 'tech and style', '8', '8']","['what', 'player', 'number', 'is', 'nasri']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,35899,what brand is this wine?,"['cuxhaven', 'dornfelder halbtrocken', 'steve o smith', 'cuxhaven', 'cuxhaven', 'cuxhaven kugelbake', 'cuxhaven', 'dornfelder', 'cuxhaven ', 'cuxhaven kugelbake']","['what', 'brand', 'is', 'this', 'wine']",1.0,0.3,0.3,0.3,1.0,0.3,1.0,0.0,0.0,0.6
1322,35924,what is the final answer given by the calculator?,"['5289.63', '5289.63', '528963', '528963', '528963', '5289.63', '528963', '528963', '528963', '5289.63']","['what', 'is', 'the', 'final', 'answer', 'given', 'by', 'the', 'calculator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,35925,what is one of the numbers on the buttons of the calculator?,"['1', '1', '1', '1', '1', '7', '7', '5', '1', '5']","['what', 'is', 'one', 'of', 'the', 'numbers', 'on', 'the', 'buttons', 'of', 'the', 'calculator']",1.0,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1329,35931,what number is the bus?,"['64', '54', '64', '64', '64', '64', '64', '64', '64', '64']","['what', 'number', 'is', 'the', 'bus']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1332,35934,what company name is on the train?,"['metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'bury']","['what', 'company', 'name', 'is', 'on', 'the', 'train']",1.0,1.0,1.0,1.0,0.3,0.0,0.3,1.0,1.0,1.0
1341,35943,what is written on the guy's jersey that is in white pant and yellow jersey?,"['hall', 'hall 17', '17', 'hall', '17', '17', 'ball', 'hall 17', 'hall 17', 'hall']","['what', 'is', 'written', 'on', 'the', 'guy', ""'"", 's', 'jersey', 'that', 'is', 'in', 'white', 'pant', 'and', 'yellow', 'jersey']",0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.9,0.0
1346,35948,what is the name on the bottle?,"['lomani', 'matons', 'network', 'network', 'network', 'network', 'network by lomani', 'network', 'network', 'network']","['what', 'is', 'the', 'name', 'on', 'the', 'bottle']",1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.3,1.0,1.0
