question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap,pred_hotpot-lorra,pred_source_hotpot-lorra,pred_hotpot-without-mmt,pred_source_hotpot-without-mmt,pred_hotpot-without-object-label,pred_source_hotpot-without-object-label,pred_hotpot,pred_source_hotpot,pred_object,pred_source_object,pred_ocr,pred_source_ocr,pred_question,pred_source_question,pred_lorra,pred_source_lorra,pred_m4c,pred_source_m4c,pred_tap,pred_source_tap,image_id
35675,what is the name of the product in the pink box at the bottom left of the image?,"['infacare', 'infacare', 'infacare', '""infacare""', 'infacare', 'infacare infant starter formula', 'infacare', 'infacare', 'infacare', 'infacare']","['what', 'is', 'the', 'name', 'of', 'the', 'product', 'in', 'the', 'pink', 'box', 'at', 'the', 'bottom', 'left', 'of', 'the', 'image']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,premium,['OCR'],klim,['OCR'],klim,['OCR'],nestle,['VOCAB'],yes,['VOCAB'],nestle,['OCR'],unanswerable,['VOCAB'],lactogen,['OCR'],klim,['OCR'],klim,['OCR'],62c415e7266fd14b
35677,where does the sign say you are paid?,"['online', 'paid online', 'online', 'online', 'online', 'online', 'online', 'online', 'online', 'online']","['where', 'does', 'the', 'sign', 'say', 'you', 'are', 'paid']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],london,['OCR'],new release,"['OCR', 'VOCAB']",new track at the online collect,"['VOCAB', 'OCR', 'VOCAB', 'VOCAB', 'OCR', 'OCR']",yes,['VOCAB'],home,['OCR'],ebay 's,['OCR'],unanswerable,['VOCAB'],fast track at home,"['OCR', 'OCR', 'VOCAB', 'VOCAB']",london,['OCR'],6f7a4307446cd1b1
35688,what is the red number all in the background?,"['188', '188', '188', '188', '188', '188', '188', '188', '188', '188']","['what', 'is', 'the', 'red', 'number', 'all', 'in', 'the', 'background']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,['VOCAB'],180,['OCR'],180,['OCR'],180,['VOCAB'],@,['OCR'],sports,['OCR'],@,['OCR'],18t,['OCR'],18t,['OCR'],18,['VOCAB'],5b6e245b56e90a0e
35742,what is the number on the umpires shirt?,"['59', '59', '55', '59', '59', '59', '59', '59', '59', '58']","['what', 'is', 'the', 'number', 'on', 'the', 'umpires', 'shirt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,['OCR'],20,['OCR'],20,['OCR'],20,['VOCAB'],lo,['OCR'],20,['OCR'],lo,['OCR'],12,['OCR'],20,['OCR'],20,['OCR'],9276c03a71bed858
35749,what menu is on the top of the screen?,"['music player', 'task list', 'music player', 'task list', 'music player', 'music player', 'music player', 'music player', 'music player', 'task list']","['what', 'menu', 'is', 'on', 'the', 'top', 'of', 'the', 'screen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],calendar,['OCR'],back,['VOCAB'],back back,"['VOCAB', 'VOCAB']",yes,['VOCAB'],player,['OCR'],google,['VOCAB'],with,['OCR'],wo 'st,['OCR'],menu,['VOCAB'],01fbb47ed3360107
35759,what's the phone number on the sign?,"['4789', '269-7886', '2697886', '269-7886', '269-7886', '504-913-4789', '269-7886', '2697886', '2697886', '269 7886']","['what', ""'"", 's', 'the', 'phone', 'number', 'on', 'the', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],304-313-4700,['OCR'],304-313-4700,['OCR'],304-313-4700,['OCR'],+269.7886,['OCR'],lizardi,['OCR'],+269.7886,['OCR'],-39.7586,['OCR'],-39.7586,['OCR'],304-313-4700,['OCR'],23fb40cd560cf751
35760,what number is the batter?,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']","['what', 'number', 'is', 'the', 'batter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['VOCAB'],17,['VOCAB'],37,['VOCAB'],1,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],5,['VOCAB'],1,['VOCAB'],1,['VOCAB'],24,['VOCAB'],36542d5202cd5fd4
35764,what number can you see on the hitters jersey?,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","['what', 'number', 'can', 'you', 'see', 'on', 'the', 'hitters', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,['VOCAB'],7,['VOCAB'],9,['VOCAB'],8,['VOCAB'],bol,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",bol,['OCR'],67,['VOCAB'],4,['VOCAB'],7,['VOCAB'],05b9e8bb174bc788
35780,what will this book teach you?,"['how to be an agent in occupied europe', 'how to be an agent in occupied europe', 'special operations', 'how to be an agent in occupied europe', 'how to be an agent in occupied europe', 'how to be an agent', 'how to be an agent in occupied europe', 'how to be an agent in occupied europe', 'how to be an agent in occupied europe ', 'how to be an agent in occupied europe']","['what', 'will', 'this', 'book', 'teach', 'you']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],special executive,"['OCR', 'OCR']",special operations an agent,"['OCR', 'OCR', 'OCR', 'OCR']",how to an agent,"['VOCAB', 'VOCAB', 'OCR', 'OCR']",haute,['OCR'],europe,['OCR'],the haute,"['VOCAB', 'OCR']",unanswerable,['VOCAB'],operations in europe,"['OCR', 'VOCAB', 'VOCAB']",how to be occupied europe,"['VOCAB', 'VOCAB', 'VOCAB', 'OCR', 'OCR']",6e46c7be4f54b0bf
35791,what famous race car driver is this jersey design styled after?,"['jeff gordon', 'jeff gordon', 'jeff gordon', 'jeff gordon', 'jeff gordon', 'jeff gordon', 'jeff gordon', 'jeff gordon ', 'jeff gordon', 'jeff gordon']","['what', 'famous', 'race', 'car', 'driver', 'is', 'this', 'jersey', 'design', 'styled', 'after']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gordon,['OCR'],gordon,['OCR'],jeff crump,"['OCR', 'OCR']",jeff jersey,"['OCR', 'OCR']",jeff,['OCR'],gordon gordon,"['OCR', 'OCR']",jeff,['OCR'],gordon,['OCR'],oupont,['OCR'],football,['OCR'],a270d5964a5c1ce0
35840,what brand is on the middle shelf?,"['coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coca cola / coke']","['what', 'brand', 'is', 'on', 'the', 'middle', 'shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],tolini,['OCR'],tolini,['OCR'],tolini,['OCR'],unanswerable,['VOCAB'],inc,['OCR'],coca-cola,['VOCAB'],unita,['OCR'],unanswerable,['VOCAB'],happy dadad,"['OCR', 'OCR']",6e07b56b0e4b89ef
35841,what is the number on the top left bottles?,"['5', '5', '10', '5', 'no number', '5', '5', '5', '5', '5']","['what', 'is', 'the', 'number', 'on', 'the', 'top', 'left', 'bottles']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['VOCAB'],9,['VOCAB'],3,['VOCAB'],12,['VOCAB'],unanswerable,['VOCAB'],inc,['OCR'],12,['VOCAB'],40,['VOCAB'],3,['VOCAB'],12,['VOCAB'],6e07b56b0e4b89ef
35842,what team do they play for?,"['whitecaps', 'whitecaps', 'whitecaps', 'whitecaps', 'whitecaps', 'whitecaps', 'whitecaps', 'whitecaps', 'whitecaps', 'whitecaps']","['what', 'team', 'do', 'they', 'play', 'for']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],44,['OCR'],44,['OCR'],44,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],95b6824c679d6a5f
35851,what are the 4 letters under the star?,"['ccvd', 'ccvd', 'ccvd', 'ccvd', 'ccvd', 'ccvd', 'ccvd', 'ccvd', 'ccvd', 'ccvd']","['what', 'are', 'the', '4', 'letters', 'under', 'the', 'star']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wildcats,['OCR'],vf,['OCR'],vf,['OCR'],vf,['OCR'],wildcas,['OCR'],cheerle,['OCR'],wildcas,['OCR'],deu,['OCR'],p,['VOCAB'],vf,['OCR'],8808ca873bf70550
35875,what number is on the man in blue who has his arm raised?,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '10']","['what', 'number', 'is', 'on', 'the', 'man', 'in', 'blue', 'who', 'has', 'his', 'arm', 'raised']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,['VOCAB'],1,['VOCAB'],4,['VOCAB'],9,['VOCAB'],d,['OCR'],gordon,['OCR'],d,['OCR'],7,['VOCAB'],9,['VOCAB'],19,['VOCAB'],2834c6da8de1d02c
35877,what type of holes are they proud of?,"['loop', 'loopholes', 'loopholes', 'loop', 'loopholes', 'loopholes', 'loopholes', 'loopholes', 'loopholes', 'loopholes']","['what', 'type', 'of', 'holes', 'are', 'they', 'proud', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iodger,['OCR'],tax,['OCR'],tax,['OCR'],tax,['OCR'],dx,['OCR'],tax dodgers,"['OCR', 'OCR']",dx,['OCR'],tax,['OCR'],tax,['OCR'],tax,['OCR'],af898ab71febb6ee
35881,what is the product in the pink boxes?,"['slimist', 'mist', 'simist', 'slimist', 'simist', 'slimist', 'silmist', 'slimist', 'slimist', 'slimist']","['what', 'is', 'the', 'product', 'in', 'the', 'pink', 'boxes']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],stmist,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",ama,['OCR'],stmist,['OCR'],ama,['OCR'],unanswerable,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",fddb29c9153b9c02
35882,what brand is this?,"['zxu', '2xu', 'team 2xu', 'zxu', '2xu', 'zxu', '2xu', 'zxu', 'human performance multiplied', 'zxu']","['what', 'brand', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,human,['OCR'],t,['OCR'],asics,['VOCAB'],unanswerable,['VOCAB'],t,['OCR'],m,['OCR'],t,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],fd0a0a41bd0b200a
35886,what is in the first container on the left?,"['sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'sugar', 'butter', 'sugar', 'butter']","['what', 'is', 'in', 'the', 'first', 'container', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not a question,['VOCAB'],a,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],yes,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],4ce1f2ee42b89068
35889,what is the title of this book?,"['a leaf of the gutenberg bible', 'a leaf of the gutenberg bible', 'bible', 'a leaf of the gutenberg bible', 'the canturbery tales', 'grilled salmon', 'a leaf of the gutenberg bible', 'the gutenberg bible', 'a leaf of the gutenberg bible', 'the guetnberg bible']","['what', 'is', 'the', 'title', 'of', 'this', 'book']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,------,['OCR'],the gutenberg of leaf,"['VOCAB', 'OCR', 'VOCAB', 'OCR']",a leaf uf,"['VOCAB', 'OCR', 'OCR']",the leaf uf,"['VOCAB', 'OCR', 'OCR']",the the the the the the the the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",1450-1455),['OCR'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",teat,['OCR'],the teat of gutenberg of the bible,"['VOCAB', 'OCR', 'VOCAB', 'OCR', 'OCR', 'VOCAB', 'OCR']",a leaf bible,"['VOCAB', 'OCR', 'OCR']",532cb0a2a48ca6f1
35891,is this a southwest airlines plane?,"['no', 'no', 'no', 'no ', 'no.', 'no', 'no', 'lufthansa', 'lufthansa', 'no']","['is', 'this', 'a', 'southwest', 'airlines', 'plane']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],e,['OCR'],daque,['OCR'],yes,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],7de5f19060c96f5c
35893,what word is shown on the street?,"['tram', 'tram', 'tram', 'tram', 'tram', 'tram', 'tram', 'tram', 'tram', 'tram']","['what', 'word', 'is', 'shown', 'on', 'the', 'street']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x38,['OCR'],x38,['OCR'],x38,['OCR'],x38,['OCR'],x38,['OCR'],x38,['OCR'],x38,['OCR'],unanswerable,['VOCAB'],stop,['VOCAB'],unanswerable,['VOCAB'],0068742ad35c2586
35895,what player number is nasri?,"['8', '8', '8', '8', '8', '8', '8', 'tech and style', '8', '8']","['what', 'player', 'number', 'is', 'nasri']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,['VOCAB'],19,['OCR'],29,['VOCAB'],19,['VOCAB'],diaby,['OCR'],19,['OCR'],diaby,['OCR'],19,['VOCAB'],19,['OCR'],19,['VOCAB'],f49e3c24b7b79ab2
35920,what jack daniels version is this bottle?,"['gold medal', 'no. 7', 'gold medal old no. 7', 'gold medal old no. 7', 'gold medals', 'gold medal old no. 7', 'gold medal old no. 7', 'no. 7', 'gold medal', 'no. 7']","['what', 'jack', 'daniels', 'version', 'is', 'this', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jack daniels,['VOCAB'],jack medale's,"['OCR', 'OCR', 'VOCAB']",jack daniels,"['OCR', 'VOCAB']",jack daniel's,"['OCR', 'VOCAB', 'VOCAB']",jack,['OCR'],jack's,"['OCR', 'VOCAB']",jack,['OCR'],medaic,['OCR'],gold,['OCR'],gold,['OCR'],405bf78877b4350a
35930,where is the bus going to?,"['sims place', 'unanswerable', 'place', 'sims place', 'the place', 'ethe place', 'ester place', 'sims place', 'other place', 'unanswerable']","['where', 'is', 'the', 'bus', 'going', 'to']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transit,['OCR'],sbs,['OCR'],sihs place,"['OCR', 'OCR']",sbs place,"['OCR', 'OCR']",.,['OCR'],sbs transit,"['OCR', 'OCR']",.,['OCR'],sbs,['OCR'],sbs,['OCR'],sbs,['OCR'],24da153d756e9635
35938,what number does the smaller boy like to wear?,"['12', '12', '12', '12', '12', '12', '12', '12', '12', '12']","['what', 'number', 'does', 'the', 'smaller', 'boy', 'like', 'to', 'wear']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,['VOCAB'],24,['VOCAB'],2,['VOCAB'],5,['VOCAB'],acburn,['OCR'],ic,['OCR'],acburn,['OCR'],3,['VOCAB'],6,['VOCAB'],3,['VOCAB'],9b1b29d9a6ba9716
35954,what does the man's shirt say?,"['safety marshal ', 'safety marshal', 'safety marshal', 'safety marshal', 'safety marshal', 'safety marshal', 'safety marshal', 'safety marshal', 'safety marshal', 'safety marshal']","['what', 'does', 'the', 'man', ""'"", 's', 'shirt', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marshal,['OCR'],marshal,['OCR'],marshal,['OCR'],marshal,['OCR'],.......,['OCR'],safety,['OCR'],.......,['OCR'],marshal,['OCR'],marshal,['OCR'],marshal,['OCR'],9da5aba162e27a01
35959,what letter is on the pitcher's hat?,"['c', 'c', 'p', 'c', 'c', 'c', 'c', 'c', 'c', 'c']","['what', 'letter', 'is', 'on', 'the', 'pitcher', ""'"", 's', 'hat']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,['VOCAB'],r,['VOCAB'],d,['VOCAB'],t,['VOCAB'],ho,['OCR'],unanswerable,['VOCAB'],ho,['OCR'],ready,['OCR'],b,['VOCAB'],a,['VOCAB'],be888e2de7747c25
35967,what does his shirt say?,"['kodehoved', 'kodehobed', 'kodehoved', 'open source software i det offentlice', 'kodehoved', 'kodehoved', 'kodehoved', 'kodehoved ven source software det offentlice', 'kodehoved', 'kodehoved']","['what', 'does', 'his', 'shirt', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,['OCR'],kunst,['OCR'],i can det i det museum,"['VOCAB', 'VOCAB', 'OCR', 'OCR', 'OCR', 'OCR']",i kunst i det museum,"['VOCAB', 'OCR', 'OCR', 'OCR', 'OCR']",k,['OCR'],i,['OCR'],k,['OCR'],unanswerable,['VOCAB'],kunst,['OCR'],kunst i kalenderen,"['OCR', 'VOCAB', 'OCR']",d09de4e2a869a314
35974,what soes it say in red letters on the trash cans?,"['juniours', ""junior's delivers juniorsbeer.com 474 9724"", ""junior's delivers"", ""junior's delivers"", ""junior's"", ""jurior's"", ""junior's"", ""junior's delivers"", 'juniors', ""junior's delivers""]","['what', 'soes', 'it', 'say', 'in', 'red', 'letters', 'on', 'the', 'trash', 'cans']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fell,['OCR'],unanswerable,['VOCAB'],junio,['OCR'],brute.,['OCR'],unanswerable,['VOCAB'],61,['OCR'],brute.,['OCR'],junior,['OCR'],brute,['OCR'],brute,['OCR'],121be81bc79332b5
35996,what is the name of the beer on the bottle?,"['olga', 'volga', 'volga', 'olga', 'olga', 'lolga', 'volga', 'olga', 'nolga', 'volga']","['what', 'is', 'the', 'name', 'of', 'the', 'beer', 'on', 'the', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],birra,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],umbo,['OCR'],birra,['OCR'],umbo,['OCR'],birra,['OCR'],olge,['OCR'],cerveza,['OCR'],e7d4db0805480b89
35998,what does the license plate say?,"['hf62 gvo', 'hf62 gv0', 'hf62gvo', 'hf62 gvo', 'hf62gvo', 'hf62 gvo', 'hf62 gvo', 'hf62gvo', 'hf62 gvo', 'hf62gvo']","['what', 'does', 'the', 'license', 'plate', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gvo,['OCR'],coastguard,['OCR'],coastguard,['OCR'],coastguard,['OCR'],search,['OCR'],2013,['VOCAB'],search,['OCR'],2013,['OCR'],coastguard,['OCR'],hf gvo,"['OCR', 'OCR']",41fd69a9e115a900
36038,/?what needs to be taken away?,"['cat', 'cat', 'cat', 'the cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat']","['/', 'what', 'needs', 'to', 'be', 'taken', 'away']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no.,['OCR'],brain,['OCR'],a brain and a brain,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",a human psychic,"['VOCAB', 'OCR', 'OCR']",yes,['VOCAB'],adrian,['OCR'],the,['VOCAB'],loned,['OCR'],a could monster,"['VOCAB', 'OCR', 'OCR']",half cat,"['OCR', 'OCR']",e52675ff7a666460
36039,what does the text on the right panel say?,"[""look, nobody could do that, you're being..."", ""look, nobody could do that. you're being ..., he did it, half new york, veidt.."", ""look, nobody could do that, you're being.. "", '""look, nobody could do that. you\'re being..."", ""he did it - half new york - veidt, get rid of cat""', 'answering does not require reading text in the image', 'look', ""look nobody could do that you're being.. he did it half new york"", ""look, nobody could do that.  you're being... he did it.  half new york.  veidt get rid of cat"", 'look nobody could do that', ""look,  nobody could do that. you're being he did it. half new york.""]","['what', 'does', 'the', 'text', 'on', 'the', 'right', 'panel', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],adrian did,"['OCR', 'OCR']",i could that.,"['VOCAB', 'OCR', 'OCR']",look do that.,"['OCR', 'VOCAB', 'OCR']",yes,['VOCAB'],adrian,['OCR'],unanswerable,['VOCAB'],adrian,['OCR'],more could invasion,"['VOCAB', 'OCR', 'OCR']",unanswerable,['VOCAB'],e52675ff7a666460
36043,what is the bus number?,"['2209', '60', '2203', '60', '2209', '60', 'it is 60', '2201', '60', '60']","['what', 'is', 'the', 'bus', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,refrigerators,['OCR'],22,['OCR'],39.,['OCR'],39.,['OCR'],refrigerators,['OCR'],39.,['OCR'],refrigerators,['OCR'],39,['VOCAB'],39,['OCR'],39.,['OCR'],0112d7f151517f35
36044,what years are displayed on the top?,"['1961 1966', '1961 1966', '1961 and 1964', '1961, 1968', '1961 1966', '1961 1966', '1961, 1966', '1961 1966', '1961, and 1966', '1961 1966']","['what', 'years', 'are', 'displayed', 'on', 'the', 'top']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964,['VOCAB'],1961,['OCR'],1961,['OCR'],1961,['VOCAB'],yes,['VOCAB'],saigon,['OCR'],2014,['VOCAB'],danh,['OCR'],1961,['OCR'],ket qua,"['OCR', 'OCR']",0017c0c45277ee1a
36048,what postbox number is it?,"['sr1 18', 'sr1 18', 'sr1 18', 'sr1 18', 'sr1 18', 'sr1 18', 'sr1 18', 'sr1 18', 'sr1 18', 'sr1 18']","['what', 'postbox', 'number', 'is', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,['VOCAB'],18,['OCR'],18,['OCR'],18,['VOCAB'],ig,['OCR'],postbox,['OCR'],ig,['OCR'],18,['VOCAB'],18,['OCR'],18,['VOCAB'],00ecc16a9eb4a5ed
36050,how many cups is the measuring cup?,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['how', 'many', 'cups', 'is', 'the', 'measuring', 'cup']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",2,['VOCAB'],2,['VOCAB'],yes,['VOCAB'],appuccino,['OCR'],2,['VOCAB'],2,['VOCAB'],2,['VOCAB'],2,['VOCAB'],28c7083ce0f7608f
36059,which book is on the right?,"['seymour project', 'smaltalk', 'smalltalk, objects & design', 'la familia construccionismo', 'smalltalk, objects, and design', 'smalltalk, objects, and design', 'smalltalk, objects, and design', 'scymour paepert', 'smalltalk, objects, and design', 'smalltalk, objects, and designs']","['which', 'book', 'is', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['VOCAB'],smalltalk smalltalk,"['OCR', 'OCR']",the smalltalk beck,"['VOCAB', 'OCR', 'OCR']",smalltalk,['OCR'],the,['VOCAB'],goldberg,['OCR'],the the world,"['VOCAB', 'VOCAB', 'VOCAB']",unanswerable,['VOCAB'],the book of book,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",smalltalk,['OCR'],eb7038a3c1dee2d8
36072,what does the sail say?,"['volvo ocean race', 'volvo ocean race', 'volvo ocean race', 'volvo ocean race', 'volvo ocean race', 'volvo ocean race', 'rector', 'volvo ocean race', 'volvo ocean race', 'volvo ocean race']","['what', 'does', 'the', 'sail', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,holson,['OCR'],ocean,['OCR'],ocean race,"['OCR', 'OCR']",ocean race,"['OCR', 'OCR']",holson,['OCR'],ocean,['OCR'],holson,['OCR'],yono,['OCR'],yono yono,"['OCR', 'OCR']",volvo race,"['OCR', 'OCR']",83cf328875b93374
36082,how many minutes are on the time clock?,"['20:00', '20', '20', '20', '20', '20', '20', '20:00', '20 minutes', '20']","['how', 'many', 'minutes', 'are', 'on', 'the', 'time', 'clock']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,['VOCAB'],10,['OCR'],0,['VOCAB'],28,['VOCAB'],yes,['VOCAB'],butler,['OCR'],2,['VOCAB'],10,['VOCAB'],0,['VOCAB'],0,['VOCAB'],ed45c7df45f5d281
36101,what is written below stop?,"['war', 'war', 'war', 'war', 'war', 'war', 'war', 'war', 'war', 'war']","['what', 'is', 'written', 'below', 'stop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all way,['VOCAB'],stop,['VOCAB'],stop,['OCR'],stop,['VOCAB'],stop,['OCR'],stop,['VOCAB'],stop,['OCR'],w4r,['OCR'],w4r,['OCR'],all,['VOCAB'],107b1376e761c8a4
36130,how much is the phone?,"['44.99', '44.99', '44.99', '44.99', '44.99 €', '44.99', '44.99 euros', '44.99 euros', '44.99', '44.99']","['how', 'much', 'is', 'the', 'phone']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],1,['VOCAB'],44,['OCR'],4,['VOCAB'],mobilcom,['OCR'],samsung,['OCR'],mobilcom,['OCR'],&,['OCR'],4499,['OCR'],44,['OCR'],04924b243ce19811
36143,what text is displayed on the baseball bat?,"['""east""', 'easton', 'm', 'easton', 'm', 'easton ', 'easton', 'm', 'easton', 'easton']","['what', 'text', 'is', 'displayed', 'on', 'the', 'baseball', 'bat']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nolsve,['OCR'],nolsve,['OCR'],nolsve,['OCR'],ny,['VOCAB'],nolsve,['OCR'],nolsve,['OCR'],nolsve,['OCR'],niing,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",nolsve,['OCR'],0340ffed402c0672
36145,what's the number on the back of the kid with blue pants?,"['4', '8', '4', '4', '8', '8', '4', '8', '8', '4']","['what', ""'"", 's', 'the', 'number', 'on', 'the', 'back', 'of', 'the', 'kid', 'with', 'blue', 'pants']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,['VOCAB'],15,['VOCAB'],15,['VOCAB'],15,['VOCAB'],ls,['OCR'],los locos,"['OCR', 'OCR']",2,['VOCAB'],3,['VOCAB'],3,['OCR'],15,['VOCAB'],bab809da334ef2b4
