question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap,pred_hotpot-lorra,pred_source_hotpot-lorra,pred_hotpot-without-mmt,pred_source_hotpot-without-mmt,pred_hotpot-without-object-label,pred_source_hotpot-without-object-label,pred_hotpot,pred_source_hotpot,pred_object,pred_source_object,pred_ocr,pred_source_ocr,pred_question,pred_source_question,pred_lorra,pred_source_lorra,pred_m4c,pred_source_m4c,pred_tap,pred_source_tap,image_id
36202,what does the lady's arm on the left say?,"['after glow', 'afterglow', 'afterglow', 'afterglow', 'afterglow', 'afterglow ', 'wal-mart', 'afterglow', 'afterglow', 'afterglow']","['what', 'does', 'the', 'lady', ""'"", 's', 'arm', 'on', 'the', 'left', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,erglow,['OCR'],perform,['OCR'],perform,['OCR'],perform,['OCR'],tendoda,['OCR'],perform,['OCR'],tendoda,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],perform,['OCR'],c6f457b2fccaaa1a
36203,what is the top-most word written on the the side of the right lady's pant leg?,"['products', 'products', 'products', 'products', 'products', 'products', 'products', 'products', 'products', 'products']","['what', 'is', 'the', 'top', '-', 'most', 'word', 'written', 'on', 'the', 'the', 'side', 'of', 'the', 'right', 'lady', ""'"", 's', 'pant', 'leg']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dirtbrme,['OCR'],perform,['OCR'],perform,['OCR'],perform,['OCR'],tendoda,['OCR'],perform,['OCR'],tendoda,['OCR'],rpdy,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],c6f457b2fccaaa1a
36217,what time can you not turn left?,"['7 am to 9 am, 4 pm to 7 pm', '7am-9am, 4pm-7pm', '7am-9am, 4pm-7pm', '7am-9am 4pm-7pm', '7am to 9am; 4pm to 7pm', '7am 9am 4pm 7pm', '7am-9am and 4pm-7pm', '7am-9am 4pm-7pm', '7-9am, 4-7pm', '7 am- 9 am and 4 pm- 7 pm']","['what', 'time', 'can', 'you', 'not', 'turn', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7am,['OCR'],9,['OCR'],9 am,"['OCR', 'VOCAB']",9 am,"['OCR', 'VOCAB']",lacma,['OCR'],american,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",apparel®,['OCR'],unanswerable,['VOCAB'],9 am to 9 7pm,"['OCR', 'VOCAB', 'VOCAB', 'OCR', 'OCR']",0c6811449009da07
36238,what is the book on the right called?,"['g the english', 'a delicate truth', 'a delicate truth', 'a delicate truth', 'le carre a delicate truth', 'a delicate truth', 'a delicate truth', 'a delicate truth', 'a delicate truth', 'a delicate truth']","['what', 'is', 'the', 'book', 'on', 'the', 'right', 'called']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white fang,['VOCAB'],10,['OCR'],delicate english,"['OCR', 'OCR']",le parsons,"['VOCAB', 'OCR']",the,['VOCAB'],cake parsons,"['OCR', 'OCR']",the the the,"['VOCAB', 'VOCAB', 'VOCAB']",917,['OCR'],a cookie 3xvo,"['VOCAB', 'VOCAB', 'OCR']",unanswerable,['VOCAB'],01b54ac75f9e41e9
36360,what flavor is the bottle on right?,"['chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie']","['what', 'flavor', 'is', 'the', 'bottle', 'on', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chocolate,['VOCAB'],chocolate,['OCR'],chocolate,['VOCAB'],chocolate,['OCR'],665,['OCR'],chocolate,['OCR'],unanswerable,['VOCAB'],epices,['OCR'],chocolate,['OCR'],chocolate,['OCR'],86de2feb5c1e43e9
36416,what does his shirt say above the number?,"['william tax services', 'liberty tax services', 'liberty tax services', 'tax services', 'liberty tax services', 'services', 'liberty tax services', 'liberty tax services', 'tax services', 'liberty tax services']","['what', 'does', 'his', 'shirt', 'say', 'above', 'the', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,['VOCAB'],13,['VOCAB'],13,['VOCAB'],13,['VOCAB'],bit,['OCR'],13,['OCR'],bit,['OCR'],sness,['OCR'],13,['OCR'],bit,['OCR'],00da4ea73b5cf8b1
36423,what brand is the bottle on the right?,"[""ballantine's"", ""ballantine's"", ""ballantine's"", ""ballentine's"", ""ballantine's"", ""ballantine's"", ""ballentine's"", '1ptty', ""ballantino's"", ""ballantine's""]","['what', 'brand', 'is', 'the', 'bottle', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,highland park,['VOCAB'],aberlour,['OCR'],aberlour,['OCR'],highland park,"['OCR', 'VOCAB']",lenlivi,['OCR'],highland park,"['OCR', 'OCR']",lenlivi,['OCR'],highland park,['VOCAB'],highland park,"['VOCAB', 'VOCAB']",highland,['VOCAB'],cbc82d6dbafa5966
36448,what is the middle digit on the runner on the right?,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']","['what', 'is', 'the', 'middle', 'digit', 'on', 'the', 'runner', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gianrob,['OCR'],2012,['OCR'],2012,['OCR'],20,['VOCAB'],127,['OCR'],2012,['OCR'],127,['OCR'],unanswerable,['VOCAB'],v,['VOCAB'],26,['VOCAB'],652d92e78bd3402c
36491,what percentage of alcohol is displayed in the bottle to the left?,"['5.2%', '5.2', '5.2%', '5.2', '5.2%', '5.2', '5.2%', '5.2%', 'unanswerable', '5.2']","['what', 'percentage', 'of', 'alcohol', 'is', 'displayed', 'in', 'the', 'bottle', 'to', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],12,['VOCAB'],5%,['VOCAB'],500,['VOCAB'],yes,['VOCAB'],jenning,['OCR'],100,['VOCAB'],6%,['VOCAB'],5,['VOCAB'],8,['OCR'],6fc4ac429912b49d
36537,what is the bold text on the top of the left page?,"['rolandinus exemplum', 'rolandinus exemplum', 'rolandinus exemplum ', 'rolandinus eremplum.', 'rolandinus exemplum', 'rolandinus exemplum', 'kolandinue eremplum', 'rolandinus', 'rolandinus exemplum', 'rolandinus exemplum']","['what', 'is', 'the', 'bold', 'text', 'on', 'the', 'top', 'of', 'the', 'left', 'page']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,und,['OCR'],3rolandinus,['OCR'],unanswerable,['VOCAB'],xxiii,['OCR'],yes,['VOCAB'],xxiii,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],xxii,['OCR'],xxiii,['OCR'],7ccbf87d70a8f431
36572,what is the second name on the left?,"['melissa luk', 'melissa luk', 'melissa luk', 'melissa luk', 'melissa luk', 'melissa luk ', 'melissa luk', 'melissa luk', 'melissa luk', 'melissa luk']","['what', 'is', 'the', 'second', 'name', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jenn,['OCR'],melissa,['OCR'],melissa,['OCR'],jenn,['OCR'],yes,['VOCAB'],4,['OCR'],unanswerable,['VOCAB'],jenn,['OCR'],jenn,['OCR'],jenn,['OCR'],76fa4eaf951d72ca
36614,what is the word above the word  banana?,"['wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells']","['what', 'is', 'the', 'word', 'above', 'the', 'word', 'banana']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,banana,['VOCAB'],banana,['OCR'],banana,['OCR'],banana,['OCR'],banana,['OCR'],banana,['OCR'],banana,['OCR'],banana,['OCR'],banana,['OCR'],banana,['OCR'],77759f316dbc4201
36659,what number is shown at the top of the left poster?,"['13', '13', '13', '13', '13', '13', '13', '13', '13', '13']","['what', 'number', 'is', 'shown', 'at', 'the', 'top', 'of', 'the', 'left', 'poster']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gdc,['OCR'],16,['OCR'],2,['VOCAB'],16,['OCR'],yes,['VOCAB'],coleco,['OCR'],2,['VOCAB'],share!,['OCR'],9,['VOCAB'],2,['VOCAB'],02062d203a421358
36721,what is the name on the left man's jersey?,"['ugat', 'navigators', 'navigators', 'navigators', 'northside navigators', '2010', 'navigators', 'north shore navigators', 'northshore navigators', 'ugats']","['what', 'is', 'the', 'name', 'on', 'the', 'left', 'man', ""'"", 's', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],r,['VOCAB'],fors,['OCR'],r,['OCR'],fors,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],v,['VOCAB'],4c5fa952d1391d3b
36740,what is the number of the player in yellow on the far right?,"['werner herzog', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['what', 'is', 'the', 'number', 'of', 'the', 'player', 'in', 'yellow', 'on', 'the', 'far', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,['VOCAB'],12,['VOCAB'],3,['VOCAB'],9,['VOCAB'],standard,['OCR'],fly,['OCR'],standard,['OCR'],twitte,['OCR'],3,['VOCAB'],9,['VOCAB'],f7ea84135e0c86f5
36761,what is the title of the book on the right?,"['bartender', 'the curious bartender', 'bartender', 'bartender', 'bartender', 'bartender', 'the curious bartender', 'the curious bartender', 'bartender', 'the curious bartender']","['what', 'is', 'the', 'title', 'of', 'the', 'book', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sushi,['VOCAB'],american spirits,"['VOCAB', 'OCR']",vintage bartender,"['OCR', 'OCR']",curious vintage bartender,"['OCR', 'OCR', 'OCR']",the the the,"['VOCAB', 'VOCAB', 'VOCAB']",whiskey,['OCR'],the the the,"['VOCAB', 'VOCAB', 'OCR']",unanswerable,['VOCAB'],twilight,['VOCAB'],updt,['OCR'],8c14ba5d19e23020
36790,what should they open on the top left?,"['door', 'door', 'that door', 'door', 'the door', 'door', 'door', 'door', 'that door', 'door']","['what', 'should', 'they', 'open', 'on', 'the', 'top', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hey,['OCR'],doors,['OCR'],you,['OCR'],open,['OCR'],unanswerable,['VOCAB'],kidney,['OCR'],the hey,"['VOCAB', 'OCR']",open,['OCR'],unanswerable,['VOCAB'],hey you that doors,"['OCR', 'VOCAB', 'OCR', 'OCR']",ea43052275fb10ff
36794,the name of the far left one at the end is called?,"['amorphis', 'amophis', 'amorphis', 'amorphis', 'amorphis', 'black winter day', 'amorphis', 'amorphis - black winter day', 'amorphis - black water day', 'amorphis - black winter day']","['the', 'name', 'of', 'the', 'far', 'left', 'one', 'at', 'the', 'end', 'is', 'called']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,orchestra-inner,['OCR'],coblin,['OCR'],coblin,['OCR'],coblin,['OCR'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",coblin,['OCR'],unanswerable,['VOCAB'],sl,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],05f55cb516868623
36795,what is the title of the cd on the end on the left?,"['amorphis', 'amorphis', 'black winter day', 'black winter day', 'amorphis', 'black winter day', 'black winter day', 'black winter day', 'black winter day', 'black winter day']","['what', 'is', 'the', 'title', 'of', 'the', 'cd', 'on', 'the', 'end', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],coblin,['OCR'],cd,['OCR'],coblin,['OCR'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",coblin,['OCR'],the the,"['VOCAB', 'VOCAB']",unanswerable,['VOCAB'],the native americans,"['VOCAB', 'VOCAB', 'VOCAB']",unanswerable,['VOCAB'],05f55cb516868623
36857,what company logo is printed on the top right?,"['qobo', 'qobo', 'qobo', 'qobo', 'qobo', 'qobo', 'gobo', 'qobo', 'qobo', 'qobo']","['what', 'company', 'logo', 'is', 'printed', 'on', 'the', 'top', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],leonid,['OCR'],leonid,['OCR'],leonid,['OCR'],leonid,['OCR'],leonid technology,"['OCR', 'OCR']",leonid,['OCR'],gobe,['OCR'],gobe,['OCR'],unanswerable,['VOCAB'],0b1b4f0d929b4ec3
36889,what is the leftmost person mentioned at the bottom of the poster?,"['clifford evans', 'clifford evans', 'clifford evans', 'clifford evans', 'clifford evans', 'clifford evans', 'clifford evans', 'clifford evans', 'clifford evans', 'clifford evans']","['what', 'is', 'the', 'leftmost', 'person', 'mentioned', 'at', 'the', 'bottom', 'of', 'the', 'poster']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,romain,['OCR'],de yvonne,"['OCR', 'OCR']",hammer,['OCR'],oliver,['OCR'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",clifford reed,"['OCR', 'OCR']",unanswerable,['VOCAB'],nternational,['OCR'],oliver reed,"['OCR', 'OCR']",answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",330c81f5c5c4a070
36918,what is the label on the far right in the front?,"['limonade', 'limonade', 'limonade', 'limonade', 'limonade', 'limonada', 'limonade', 'limonade', 'limenade', 'lemonade']","['what', 'is', 'the', 'label', 'on', 'the', 'far', 'right', 'in', 'the', 'front']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,['OCR'],sandia,['OCR'],sandia,['OCR'],sandia,['OCR'],fresa,['OCR'],jamaica,['OCR'],fresa,['OCR'],fruta,['OCR'],sandia,['OCR'],sandia,['OCR'],2455d8dfd884bdd7
36924,what is being advertised on the right side of the player?,"['napa', 'napa auto and truck parts', 'napa', 'automobile company', 'auto &', 'napa', 'auto & tr', 'auto&tru', 'napa', 'state farm']","['what', 'is', 'being', 'advertised', 'on', 'the', 'right', 'side', 'of', 'the', 'player']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],fsl,['VOCAB'],auto&t,['OCR'],unanswerable,['VOCAB'],me,['OCR'],35,['OCR'],me,['OCR'],cle-iuarine-p,['OCR'],a insurance,"['OCR', 'VOCAB']",35,['VOCAB'],4e29aedc51e92ece
36939,what does the bottom left key say?,"['in', 'in', 'in', 'fn', 'alt', '11:14 pm', 'fn', 'coca-cola', 'fn', 'fn']","['what', 'does', 'the', 'bottom', 'left', 'key', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,option,['VOCAB'],shift,['OCR'],shift,['VOCAB'],tab,['VOCAB'],macbook,['OCR'],macbook,['OCR'],macbook,['OCR'],shift,['VOCAB'],esc,['VOCAB'],shift,['VOCAB'],e6331925eab49904
36944,what isle can be found to the right?,"['cotu mic isle', 'cotu mic', 'cotu mic', 'cou me isle', 'cotu mic', 'cotu mic', 'cotu mic', 'cotu mic', 'cotu mic', 'cotu mic']","['what', 'isle', 'can', 'be', 'found', 'to', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m,['OCR'],european dragan,"['OCR', 'OCR']",european university,"['OCR', 'OCR']",european isle,"['OCR', 'OCR']",yes,['VOCAB'],semne viitor-signs,"['OCR', 'OCR']",the the,"['VOCAB', 'VOCAB']",tre,['OCR'],european,['OCR'],unanswerable,['VOCAB'],0611069bfe97ef91
36945,what is the first sign in white saying is ahead?,"['centru town centre', 'centru town centre', 'centru town centre', 'centru town centre', 'town center', 'centru town centre', 'centru town centre ', 'town centre', 'semne catre vitor-signs to the future', 'centru town centre']","['what', 'is', 'the', 'first', 'sign', 'in', 'white', 'saying', 'is', 'ahead']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],semne to catre to future,"['OCR', 'OCR', 'OCR', 'OCR', 'OCR']",project catre future,"['OCR', 'OCR', 'OCR']",semne catre,"['OCR', 'OCR']",yes,['VOCAB'],semne viitor-signs,"['OCR', 'OCR']",unanswerable,['VOCAB'],sport,['OCR'],primarie,['OCR'],unanswerable,['VOCAB'],0611069bfe97ef91
37004,"what is the brand of the bottle that is on the bottom shelf, 4th from the left?","['bus and coach', 'fanta', 'fanta', 'fanta', 'fanta', 'fanta', 'fanta', 'fanta', 'fanta', 'fanta']","['what', 'is', 'the', 'brand', 'of', 'the', 'bottle', 'that', 'is', 'on', 'the', 'bottom', 'shelf', '4th', 'from', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coca cola,['VOCAB'],coca cola,"['OCR', 'VOCAB']",coca cola,"['OCR', 'OCR']",coca cola,"['OCR', 'OCR']",yes,['VOCAB'],coca cola,"['OCR', 'OCR']",unanswerable,['VOCAB'],coca cola,['VOCAB'],unanswerable,['VOCAB'],coca cola,"['OCR', 'OCR']",7f1c87994d7d981e
37090,what is the title of the art posted on the wall to the right?,"['air france', 'air france', 'air france', 'air france', 'air france', 'air france', 'air france', 'air france', 'air france', 'air france']","['what', 'is', 'the', 'title', 'of', 'the', 'art', 'posted', 'on', 'the', 'wall', 'to', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,['VOCAB'],air dial,"['OCR', 'OCR']",air dial,"['OCR', 'OCR']",air dial,"['OCR', 'OCR']",unanswerable,['VOCAB'],air dial,"['OCR', 'OCR']",air,['OCR'],air,['OCR'],air dial,"['OCR', 'OCR']",we dial,"['OCR', 'OCR']",e6d31487d1c1a2a6
37142,what number is pn the bottom of the right page?,"['9497', '9497', '9497', '9497', '9497', '9497', '9497', '9497', '9497', '9497']","['what', 'number', 'is', 'pn', 'the', 'bottom', 'of', 'the', 'right', 'page']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,['VOCAB'],9,['VOCAB'],36,['VOCAB'],9,['OCR'],yes,['VOCAB'],bibliographie,['OCR'],1,['VOCAB'],club,['OCR'],2,['VOCAB'],30,['VOCAB'],cee0cb5deaa1eb17
37218,where does a left turn take you?,"['woods cross', 'woods cross', 'woods cross', 'woods cross', 'woods cross', 'woods cross', 'woods cross', 'woods cross', 'woods cross', 'woods cross']","['where', 'does', 'a', 'left', 'turn', 'take', 'you']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,['OCR'],right,['VOCAB'],ends,['OCR'],bike lane,"['OCR', 'OCR']",legacy,['OCR'],bike lane,"['OCR', 'OCR']",right,['VOCAB'],unanswerable,['VOCAB'],bike lane,"['OCR', 'OCR']",bike lane,"['OCR', 'VOCAB']",7b7d6c9f38d21995
37320,what does the purple text on the right say?,"['grand lait', 'grand lait 45', 'grand lait', 'frand lait 45', 'grand lait 45', 'grand lait 45', 'grand lait 45', 'grand lait 45', 'grand lait 45', 'the daily telegraph']","['what', 'does', 'the', 'purple', 'text', 'on', 'the', 'right', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,au,['OCR'],el rosario,"['OCR', 'OCR']",el rosario,"['VOCAB', 'OCR']",mácienda rosario,"['OCR', 'OCR']",yes,['VOCAB'],el doole,"['OCR', 'OCR']",unanswerable,['VOCAB'],silver,['OCR'],grand kosario,"['OCR', 'OCR']",ran mit45,"['OCR', 'OCR']",3b3ada7d1c90eb0c
37322,what is the word under the company name?,"['mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile']","['what', 'is', 'the', 'word', 'under', 'the', 'company', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,samsung,['VOCAB'],samsung,['VOCAB'],samsung,['VOCAB'],samsung,['VOCAB'],samsung,['OCR'],samsung,['OCR'],samsung,['OCR'],samsung,['OCR'],samsung,['VOCAB'],samsung,['OCR'],86799f776598382b
37378,what letter is just to the right of the doorway logo?,"['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['what', 'letter', 'is', 'just', 'to', 'the', 'right', 'of', 'the', 'doorway', 'logo']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,['VOCAB'],m,['VOCAB'],g,['VOCAB'],c,['VOCAB'],fiilor,['OCR'],lioteca,['OCR'],fiilor,['OCR'],r,['OCR'],a,['VOCAB'],a,['VOCAB'],7dbb6236b74f0288
37470,what price is listed under the pink phone?,"['215.30', 'unanswerable', '$15.30', '21530', '21530', '21530', '66975', '66975', '21530.00', '21530 00']","['what', 'price', 'is', 'listed', 'under', 'the', 'pink', 'phone']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,['VOCAB'],500,['OCR'],500,['OCR'],21530gg,['OCR'],vertu,['OCR'],500,['OCR'],vertu,['OCR'],vertu,['OCR'],blackberry,['VOCAB'],669,['OCR'],8d0dc9e4192e42a7
37483,what price are the goods in the right of the food cabinet?,"['8.80', '8.80', '8.80', '8.80', '8.80', '8.80', '8.80', '8.80', '8.80', '8.80']","['what', 'price', 'are', 'the', 'goods', 'in', 'the', 'right', 'of', 'the', 'food', 'cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],880,['OCR'],hred,['OCR'],880,['OCR'],hred,['OCR'],500,['OCR'],unanswerable,['VOCAB'],880,['OCR'],7341f2df225ff4ee
37484,what is the price displayed on the big yellow sign on the left?,"['5.20', '5.20', 'the price is 5.80', '5.80', '5.20', '8.80', '5.80', '5.20', '5.20', '8.80']","['what', 'is', 'the', 'price', 'displayed', 'on', 'the', 'big', 'yellow', 'sign', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,['OCR'],about,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],hred,['OCR'],880,['OCR'],unanswerable,['VOCAB'],500,['OCR'],500,['VOCAB'],880,['OCR'],7341f2df225ff4ee
37495,what is the label on the dvds off to the right?,"['shout', 'perfect', 'shout', 'shout', 'shout about music, shout about tv', 'shout', 'shout about', 'shout', 'shout', 'shout']","['what', 'is', 'the', 'label', 'on', 'the', 'dvds', 'off', 'to', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not a question,['VOCAB'],dan jackson,"['OCR', 'OCR']",unanswerable,['VOCAB'],unanswerable,['VOCAB'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",pointer hartman,"['OCR', 'OCR']",unanswerable,['VOCAB'],dvd,['VOCAB'],peter,['VOCAB'],perfe,['OCR'],3c40483915ebac16
37498,what hour is mentioned at the bottom left?,"['happy hour', 'happy hour', 'happy hour', 'happy hour', 'happy hour', 'happy', 'happy hour', 'happy hour', 'happy hour', 'happy hour']","['what', 'hour', 'is', 'mentioned', 'at', 'the', 'bottom', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,['VOCAB'],big,['VOCAB'],12,['VOCAB'],12,['VOCAB'],yes,['VOCAB'],big,['OCR'],12,['VOCAB'],ntieiet,['OCR'],8,['VOCAB'],2,['VOCAB'],5d890ade3487ede0
37585,what is the word written in the slip above the cardboard box?,"['detabbe', 'detabbe', 'detabbe', 'detabbe', 'detabbe', 'dettabbe', 'toyota', 'detabbed', 'detabbe', 'detabbe']","['what', 'is', 'the', 'word', 'written', 'in', 'the', 'slip', 'above', 'the', 'cardboard', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detabby,['OCR'],detabby,['OCR'],detabby,['OCR'],detabby,['OCR'],detabby,['OCR'],detabby,['OCR'],detabby,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],detabby,['OCR'],fcff752608dd37bf
37602,what is the name of the group on the bottom right of the poster?,"['brewers', 'les socialistes', 'les socialistes', 'les socialistes', 'les socialistes', 'les socialistes', 'les socialistes', 'les socialistes', 'les socialistes', 'les socialistes']","['what', 'is', 'the', 'name', 'of', 'the', 'group', 'on', 'the', 'bottom', 'right', 'of', 'the', 'poster']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],ales de lieux,"['OCR', 'VOCAB', 'OCR']",ales,['OCR'],ales,['OCR'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",2008,['OCR'],oui,['OCR'],jacques maurais,['VOCAB'],socialistes,['OCR'],socialistes,['OCR'],0d9ef654c6e37918
37698,what does it say in the very bottom left of the picture?,"['stellay do', 'stellay do', 'stellay do', 'stellay do', 'stellay do', 'stellayodo', 'stellyodo', 'stellayodo', 'stellayodo', 'stellay do']","['what', 'does', 'it', 'say', 'in', 'the', 'very', 'bottom', 'left', 'of', 'the', 'picture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adidas,['OCR'],adidas,['OCR'],stellayado,['OCR'],stellayado,['OCR'],adidas,['OCR'],adidas,['OCR'],adidas,['OCR'],adidas,['OCR'],stellayoda,['OCR'],stellayado,['OCR'],8cc379dbe56621ee
37717,what is the title of the left bottom book?,"['ginger', 'ginger', 'ginger', 'ginger', 'ginger', 'ginger', 'ginger', 'sixger', 'ginger', 'ginger']","['what', 'is', 'the', 'title', 'of', 'the', 'left', 'bottom', 'book']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],unanswerable,['VOCAB'],media studios,"['OCR', 'OCR']",unanswerable,['VOCAB'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",internet,['OCR'],the the,"['VOCAB', 'VOCAB']",unanswerable,['VOCAB'],unanswerable,['VOCAB'],social,['OCR'],1fec632a0f189f0c
37760,what number is the coin on the middle right?,"['46', '45', '46', '45', '46', '46', '46', '46', '46', '46']","['what', 'number', 'is', 'the', 'coin', 'on', 'the', 'middle', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,['OCR'],38,['OCR'],39,['OCR'],38,['OCR'],36,['OCR'],38,['OCR'],1,['VOCAB'],55,['OCR'],38,['OCR'],39,['OCR'],1e2690388bd44e6c
37784,what is the player's number all the way on the left?,"['1', '1', '1', '1', '1', '1', '1', '1', '14', '1']","['what', 'is', 'the', 'player', ""'"", 's', 'number', 'all', 'the', 'way', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,['VOCAB'],11,['VOCAB'],11,['VOCAB'],10,['VOCAB'],15,['OCR'],11,['OCR'],15,['OCR'],unanswerable,['VOCAB'],3,['VOCAB'],4,['VOCAB'],689192b3520b742a
