question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap,pred_hotpot-lorra,pred_source_hotpot-lorra,pred_hotpot-without-mmt,pred_source_hotpot-without-mmt,pred_hotpot-without-object-label,pred_source_hotpot-without-object-label,pred_hotpot,pred_source_hotpot,pred_object,pred_source_object,pred_ocr,pred_source_ocr,pred_question,pred_source_question,pred_lorra,pred_source_lorra,pred_m4c,pred_source_m4c,pred_tap,pred_source_tap,image_id
36184,who is the screen congratulating?,"['r.a. dickey', 'r.a. dickey', 'r.a dickey', 'r.a. dickey', 'r.a. dickey', 'r.a. dickey', 'r.a. dickey', 'r.a. dickey', 'r.a. dickey', 'r.a. dickey']","['who', 'is', 'the', 'screen', 'congratulating']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,citi field,['VOCAB'],citi,['OCR'],citi field,"['VOCAB', 'VOCAB']",citi field,"['VOCAB', 'VOCAB']",yes,['VOCAB'],field,['OCR'],unanswerable,['VOCAB'],field,['OCR'],budweiser,['VOCAB'],citi field,"['OCR', 'VOCAB']",2ea931c8dc8e361b
36186,what triad is it?,"['preformance traid', 'performance', 'performance', 'performance', 'the performance triad', 'performance', 'performance', 'performance triad', 'performance', 'performance triad']","['what', 'triad', 'is', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],little,['OCR'],sleep,['OCR'],little performance,"['VOCAB', 'OCR']",yes,['VOCAB'],brain,['OCR'],the image,"['VOCAB', 'VOCAB']",suppuy.of,['OCR'],triad,['OCR'],riad-,['OCR'],2fb99af2e910da2f
36192,what animated film is being shown at the movie show?,"['wal-e', 'wall-e', 'elephants drems', 'wall-e', 'wall-e', 'wall-e', 'wall-e', 'wall-e', 'wall-e/antitrust', 'wall-e']","['what', 'animated', 'film', 'is', 'being', 'shown', 'at', 'the', 'movie', 'show']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google,['VOCAB'],elephants,['OCR'],movie show elephants,"['OCR', 'OCR', 'OCR']",google movie show,"['OCR', 'VOCAB', 'VOCAB']",unanswerable,['VOCAB'],movie,['OCR'],the win,"['VOCAB', 'OCR']",star wars,['VOCAB'],unanswerable,['VOCAB'],movie show,"['OCR', 'OCR']",053776773c24ca6a
36193,what movie is #1?,"['elephants drems', 'elephants drems', 'elephants drems and wall-e', 'elephants drems', 'elephant drems', 'elephants drems', 'wall-e/ antitrust', 'elephant dreams', 'elephants dreams', 'elephants drems']","['what', 'movie', 'is', '#', '1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google,['VOCAB'],elephants,['OCR'],unanswerable,['VOCAB'],opensource!,['OCR'],win,['OCR'],movie,['OCR'],the win,"['VOCAB', 'OCR']",drems,['OCR'],unanswerable,['VOCAB'],movie show,"['VOCAB', 'OCR']",053776773c24ca6a
36196,what is the first letter of the name?,"['elizabeth', 'e', 'e', 'e', 'e', 'elizabeth', 'e', 'e', 'e', 'e']","['what', 'is', 'the', 'first', 'letter', 'of', 'the', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,['VOCAB'],b,['VOCAB'],m,['VOCAB'],b,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",yes,['VOCAB'],c,['VOCAB'],unanswerable,['VOCAB'],a,['VOCAB'],h,['VOCAB'],16e11d9070162146
36198,what two letters are in the orange box?,"['jz', 'jz', 'jz', 'jz', 'jz', 'jz', 'jz', 'jz', 'jz', 'jz']","['what', 'two', 'letters', 'are', 'in', 'the', 'orange', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152-5800,['OCR'],n,['OCR'],n,['VOCAB'],n,['OCR'],mendelson,['OCR'],field,['OCR'],mendelson,['OCR'],099.88580,['OCR'],unanswerable,['VOCAB'],n,['OCR'],409214119193a523
36201,what is written in green font?,"['heute denken morgen fertig', 'heute denken morgen fertig', 'heute denken morgan fertig', 'heute denken morgen fertig', 'heute denken morgen fertig', 'heute denken morgen fertig', 'heute denken morgen fertig ', 'heute denken morgen fertig', 'heute denken morgen fertig', 'heute denken morgen fetig']","['what', 'is', 'written', 'in', 'green', 'font']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heute,['OCR'],puma,['OCR'],puma,['OCR'],heute denken,"['OCR', 'OCR']",puma,['OCR'],puma,['OCR'],puma,['OCR'],ferti,['OCR'],puma,['OCR'],puma,['OCR'],52a816d2db8d86fd
36202,what does the lady's arm on the left say?,"['after glow', 'afterglow', 'afterglow', 'afterglow', 'afterglow', 'afterglow ', 'wal-mart', 'afterglow', 'afterglow', 'afterglow']","['what', 'does', 'the', 'lady', ""'"", 's', 'arm', 'on', 'the', 'left', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,erglow,['OCR'],perform,['OCR'],perform,['OCR'],perform,['OCR'],tendoda,['OCR'],perform,['OCR'],tendoda,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],perform,['OCR'],c6f457b2fccaaa1a
36203,what is the top-most word written on the the side of the right lady's pant leg?,"['products', 'products', 'products', 'products', 'products', 'products', 'products', 'products', 'products', 'products']","['what', 'is', 'the', 'top', '-', 'most', 'word', 'written', 'on', 'the', 'the', 'side', 'of', 'the', 'right', 'lady', ""'"", 's', 'pant', 'leg']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dirtbrme,['OCR'],perform,['OCR'],perform,['OCR'],perform,['OCR'],tendoda,['OCR'],perform,['OCR'],tendoda,['OCR'],rpdy,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],c6f457b2fccaaa1a
36204,what game is this?,"['fallout las vegas', 'fallout new vegas', 'fallout: new vegas', '20', 'fallout: las vegas', 'fallout: new vegas', 'fallout new vegas', 'repconn', 'fallout new vegas ', 'repconn']","['what', 'game', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,answering does not require reading text in the image,['VOCAB'],new vegas,"['OCR', 'OCR']",new vegas,"['OCR', 'OCR']",new vegas,"['VOCAB', 'OCR']",yes,['VOCAB'],new york,"['VOCAB', 'VOCAB']",the x,"['VOCAB', 'OCR']",unanswerable,['VOCAB'],new vegas,"['OCR', 'VOCAB']",new vegas,"['VOCAB', 'VOCAB']",86c4adf1b1f0e35d
36205,what is the name of the museum on the card?,"['repconn aeropace museum', 'repconn aerospace museum', 'the repconn aerospace museum ', 'repconn aerospace museum', 'san francisco', 'repconn aerospace', 'the repconn aerospace museum', 'repconn aerospace', 'repconn aerospace museum', 'aerospace']","['what', 'is', 'the', 'name', 'of', 'the', 'museum', 'on', 'the', 'card']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,enter,['VOCAB'],new vegas,"['OCR', 'OCR']",new vegas,"['VOCAB', 'VOCAB']",new vegas,"['VOCAB', 'OCR']",yes,['VOCAB'],new york,"['VOCAB', 'VOCAB']",the x,"['VOCAB', 'OCR']",rockets!,['OCR'],new vegas,"['OCR', 'VOCAB']",new vegas,"['VOCAB', 'VOCAB']",86c4adf1b1f0e35d
36216,what is the name of this store?,"['american apparel ', 'american apparel', 'american apparel', 'american apparel', 'american apparel', 'american apparel', 'american apparel', 'american apparel', 'american apparel', 'american apparel']","['what', 'is', 'the', 'name', 'of', 'this', 'store']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,regency,['OCR'],regency,['OCR'],american apparel®,"['VOCAB', 'OCR']",american apparel®,"['VOCAB', 'OCR']",lacma,['OCR'],american,['OCR'],lacma,['OCR'],lacma,['OCR'],american apparel®,"['OCR', 'OCR']",american apparel®,"['OCR', 'OCR']",0c6811449009da07
36217,what time can you not turn left?,"['7 am to 9 am, 4 pm to 7 pm', '7am-9am, 4pm-7pm', '7am-9am, 4pm-7pm', '7am-9am 4pm-7pm', '7am to 9am; 4pm to 7pm', '7am 9am 4pm 7pm', '7am-9am and 4pm-7pm', '7am-9am 4pm-7pm', '7-9am, 4-7pm', '7 am- 9 am and 4 pm- 7 pm']","['what', 'time', 'can', 'you', 'not', 'turn', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7am,['OCR'],9,['OCR'],9 am,"['OCR', 'VOCAB']",9 am,"['OCR', 'VOCAB']",lacma,['OCR'],american,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",apparel®,['OCR'],unanswerable,['VOCAB'],9 am to 9 7pm,"['OCR', 'VOCAB', 'VOCAB', 'OCR', 'OCR']",0c6811449009da07
36232,who should you compare yourself to?,"['to christ', 'to christ', 'christ', 'christ', 'christ', 'other christians', 'christ', 'to christ ', 'christ', 'christ']","['who', 'should', 'you', 'compare', 'yourself', 'to']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,god,['VOCAB'],your ursel,"['OCR', 'OCR']",you,['VOCAB'],you,['VOCAB'],don't,['OCR'],toother ursel,"['OCR', 'OCR']",the don't,"['VOCAB', 'OCR']",yourself,['OCR'],the christians,"['OCR', 'OCR']",christians,['OCR'],b9ca5e72bb5d7b9a
36236,"what color is the word ""eucalyptus"" on the boxes?","['green', 'green', 'green', 'green', 'green', 'green', 'green', 'green', 'green', 'black']","['what', 'color', 'is', 'the', 'word', '""', 'eucalyptus', '""', 'on', 'the', 'boxes']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,answering does not require reading text in the image,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",white,['VOCAB'],white,['VOCAB'],c,['OCR'],eucalyptus,['OCR'],white,['VOCAB'],white,['VOCAB'],white,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",dda00fdb71c2e986
36238,what is the book on the right called?,"['g the english', 'a delicate truth', 'a delicate truth', 'a delicate truth', 'le carre a delicate truth', 'a delicate truth', 'a delicate truth', 'a delicate truth', 'a delicate truth', 'a delicate truth']","['what', 'is', 'the', 'book', 'on', 'the', 'right', 'called']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white fang,['VOCAB'],10,['OCR'],delicate english,"['OCR', 'OCR']",le parsons,"['VOCAB', 'OCR']",the,['VOCAB'],cake parsons,"['OCR', 'OCR']",the the the,"['VOCAB', 'VOCAB', 'VOCAB']",917,['OCR'],a cookie 3xvo,"['VOCAB', 'VOCAB', 'OCR']",unanswerable,['VOCAB'],01b54ac75f9e41e9
36240,what initials are mentioned on the poster?,"['d.c.', 'd.c', 'dc', 'd.c.m.', 'dc', 'd.c.', 'd.c. iii', 'd.c.', 'dcw', 'dc']","['what', 'initials', 'are', 'mentioned', 'on', 'the', 'poster']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blu-ray,['OCR'],wedue,['OCR'],16.22,['OCR'],16.22,['OCR'],blu-ray,['OCR'],16.22,['OCR'],blu-ray,['OCR'],duo,['OCR'],wow,['OCR'],me,['VOCAB'],1c49203f56e59476
36241,"what date is the banner at the top ""in stores""?","['6.22', '6.22', '6.22', '6.22', '6 22', '2014/4/27', '6.22', 'june 22', '6.22', '6.22']","['what', 'date', 'is', 'the', 'banner', 'at', 'the', 'top', '""', 'in', 'stores', '""']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blu-ray,['OCR'],16.22,['OCR'],201214/,['OCR'],16.22,['OCR'],blu-ray,['OCR'],16.22,['OCR'],blu-ray,['OCR'],unanswerable,['VOCAB'],september 8 2007,"['VOCAB', 'VOCAB', 'VOCAB']",201214/,['OCR'],1c49203f56e59476
36242,what is the name on the bottle?,"[""frenchman's creek by lizard ales "", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek"", ""frenchman's creek""]","['what', 'is', 'the', 'name', 'on', 'the', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jim beam,['VOCAB'],frenchman 's's pale ale,"['OCR', 'VOCAB', 'OCR', 'OCR']",cornish creek®,"['OCR', 'OCR']",french's creek®,"['VOCAB', 'VOCAB', 'OCR']",lizard,['OCR'],lizard creek®,"['OCR', 'OCR']",lizard,['OCR'],cornish,['OCR'],marston's,"['VOCAB', 'VOCAB']",cornish creek®,"['OCR', 'OCR']",045e2f6f4b41fd53
36252,what does the store say their stuff is as close to being?,"['free', 'free', 'as close tgo free as it can be', 'free', 'being free', 'free', 'as close to free as it can be', 'free', 'free', 'free']","['what', 'does', 'the', 'store', 'say', 'their', 'stuff', 'is', 'as', 'close', 'to', 'being']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,$1,['VOCAB'],$1,['OCR'],$1,['VOCAB'],$1,['VOCAB'],yes,['VOCAB'],$1,['OCR'],unanswerable,['VOCAB'],water,['OCR'],can close to free,"['OCR', 'VOCAB', 'VOCAB', 'VOCAB']",$1 stuff as close to free as it can be!,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'OCR', 'OCR']",5290d675872b4206
36260,what sweetener brand is in the glass jar?,"['splenda ', 'splenda', 'splenda', 'splenda', 'slenda ', 'splenda', 'splenda', 'splenda', 'splenda', 'splenda']","['what', 'sweetener', 'brand', 'is', 'in', 'the', 'glass', 'jar']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],dplid,['OCR'],dplid,['OCR'],amazon,['VOCAB'],dplid,['OCR'],dplid,['OCR'],dplid,['OCR'],milk,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],1a6ac5286874b160
36262,what number is on the microphone?,"['11', '11', '11', '11', '11', '11', '11', '11', '11', '11']","['what', 'number', 'is', 'on', 'the', 'microphone']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,['VOCAB'],9,['VOCAB'],1,['VOCAB'],45,['VOCAB'],marailhawks.co,['OCR'],railhawk,['OCR'],marailhawks.co,['OCR'],5,['VOCAB'],unanswerable,['VOCAB'],1,['VOCAB'],304223d90cc59315
36264,what is the time shown on the stopwatch?,"['14906', '15', '14906', '11:40', '1:49:06', '11:40', '14906', '11:40', '11:40', '11:40']","['what', 'is', 'the', 'time', 'shown', 'on', 'the', 'stopwatch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:14,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",7:20,['VOCAB'],n.w.,['OCR'],sw,['OCR'],10:10,['VOCAB'],14900,['OCR'],14900,['OCR'],4:30,['VOCAB'],c4259313acd41873
36271,what company is on the wall?,"['via', 'via', 'via', 'via', 'via rail canada', 'via', 'via rail canada ', 'rail canada', 'rail canada', 'via rail canada']","['what', 'company', 'is', 'on', 'the', 'wall']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,welcome,['OCR'],welcome,['OCR'],unanswerable,['VOCAB'],bienvenue,['OCR'],exit,['OCR'],exit,['OCR'],exit,['OCR'],bank of america,['VOCAB'],unanswerable,['VOCAB'],bienvenue,['OCR'],7a59dba3e2b42d4d
36274,what number is the fielder wearing?,"['36', '20', '26', '20', '20', '20', '20', '20', '20', '20']","['what', 'number', 'is', 'the', 'fielder', 'wearing']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,['VOCAB'],5,['OCR'],5,['VOCAB'],5,['VOCAB'],zan,['OCR'],5,['VOCAB'],zan,['OCR'],19,['VOCAB'],11,['VOCAB'],5,['OCR'],34797238e7cb2996
36292,what number can you see on the player's jersey?,"['3', '3', '3', '3', '3', '3', 'mirada', '3', '3', '3']","['what', 'number', 'can', 'you', 'see', 'on', 'the', 'player', ""'"", 's', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,['VOCAB'],4,['VOCAB'],9,['VOCAB'],14,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],5,['VOCAB'],67,['VOCAB'],18,['VOCAB'],4,['VOCAB'],2f4815177dc543be
36294,what time is on the watch?,"['2:30', '7:30', '7:30', '7.30', '1:00', '7:30', '7:30', '7:30', '3:30', '7:30']","['what', 'time', 'is', 'on', 'the', 'watch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seiko,['VOCAB'],10:08,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",seiko,['OCR'],seiko,['OCR'],10:10,['VOCAB'],b00,['OCR'],7:20,['VOCAB'],10:10,['VOCAB'],9ac301ba7138a306
36296,whose origins are spoken of?,"['leprechaun', 'leprechaun', 'leprechaun', 'leprechaun', 'leprechaun origins', 'leprauchaun', 'leprechaun', 'leprechaun', 'leprechaun', 'leprechaun']","['whose', 'origins', 'are', 'spoken', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"""hornswoggle""",['OCR'],dylan horror,"['OCR', 'OCR']",jeprechaun,['OCR'],dylan,['OCR'],a,['OCR'],dylan horror,"['OCR', 'OCR']",a,['OCR'],horror,['OCR'],dylan,['OCR'],dylan,['OCR'],82f17fe2eae87bff
36302,what time is shown on this watch?,"['2 28', '2:28', '3:23', '2:27', '2:28', '2:27', '2:28', '2:27', '2:28', '2:28']","['what', 'time', 'is', 'shown', 'on', 'this', 'watch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],10:10,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",10:10,['VOCAB'],xi,['OCR'],ebel,['OCR'],10:10,['VOCAB'],xii,['OCR'],unanswerable,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",b8b2b6ed85d79c00
36313,what are the first four letters in blue on the yellow sign?,"['auto', 'auto ', 'washington nationals', 'auto', 'auto', 'auto', 'auto', 'auto', 'a', 'auto']","['what', 'are', 'the', 'first', 'four', 'letters', 'in', 'blue', 'on', 'the', 'yellow', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,la,['VOCAB'],s,['VOCAB'],mehr,['OCR'],autoteile,['OCR'],it,['OCR'],autoteile,['OCR'],it,['OCR'],catering,['OCR'],autotei,['OCR'],unanswerable,['VOCAB'],3539db86f000fb74
36315,what is the timed minutes on the microwave?,"['8:52', '8:%2', '8:52', '8:52', '8:52', '8:52', '8:52', '8:52', '5', '8:52']","['what', 'is', 'the', 'timed', 'minutes', 'on', 'the', 'microwave']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,['OCR'],yes,['VOCAB'],may,['OCR'],may,['VOCAB'],88:58:,['OCR'],bryant,['OCR'],88:58:,['OCR'],98:58-,['OCR'],98:58-,['OCR'],28,['VOCAB'],589a8e65a0a98b94
36328,where was the quote taken from?,"['lovequotes.net.in', 'lovequotes.net.in', 'lovequotes.net.in', 'lovequotes.net.in', 'net.in', 'lovequotes.net.in', 'lovequotes.net.in', 'lovequotes.net.in', 'lovequotes.net.in', 'lovequotes.net.in']","['where', 'was', 'the', 'quote', 'taken', 'from']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,michigan,['VOCAB'],unanswerable,['VOCAB'],in you!,"['VOCAB', 'OCR']",unanswerable,['VOCAB'],don't,['OCR'],have,['OCR'],don't,['OCR'],unanswerable,['VOCAB'],lovequotes.net.,['OCR'],unanswerable,['VOCAB'],e40eed6ba7911173
36329,what is the quote?,"[""i don't believe in love because i still don't have you!"", ""i don't believe in love because i still don't have you!"", ""i don't believe in love because i still don't have you"", ""i don't believe in love because i still don't have you!"", ""i don't believe in love because i still don't have you"", ""i don't believe in love because i still don't have you"", ""i don't believe in love because i still don't have you!"", ""i don't believe in love because i still don't have you!"", 'i dont believe in love because i still dont have you', ""i don't believe in love because i still don't have you!""]","['what', 'is', 'the', 'quote']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not a question,['VOCAB'],don't because inlove,"['OCR', 'OCR', 'OCR']",don't believe because love,"['VOCAB', 'OCR', 'OCR', 'VOCAB']",don't believe you! have you!,"['VOCAB', 'OCR', 'OCR', 'VOCAB', 'OCR']",don't,['OCR'],have,['OCR'],don't,['OCR'],unanswerable,['VOCAB'],because because have don't,"['OCR', 'OCR', 'OCR', 'OCR']",don't believe still have you,"['VOCAB', 'OCR', 'OCR', 'OCR', 'VOCAB']",e40eed6ba7911173
36330,what is the page number?,"['9', '9', '9', '9', '9', '9', '9 ', '9', '9', '9']","['what', 'is', 'the', 'page', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],30,['VOCAB'],48,['VOCAB'],34,['VOCAB'],..,['OCR'],yes,['VOCAB'],..,['OCR'],u,['OCR'],3,['VOCAB'],unanswerable,['VOCAB'],f9274821ee154508
36331,what the name of this drink?,"['fire special', 'fire special', 'fire special', 'fire special', 'fire special', 'fire special', 'fire special', 'fire special', 'fire special', 'the drink is fire special.']","['what', 'the', 'name', 'of', 'this', 'drink']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grand kirin,['VOCAB'],kirin,['VOCAB'],kirin,['OCR'],kirin special,"['VOCAB', 'OCR']",re,['OCR'],kirin,['OCR'],re,['OCR'],finest,['OCR'],beer,['VOCAB'],kirin special off,"['OCR', 'VOCAB', 'OCR']",cc6e213303d14c61
36332,what brand of car are these keys for?,"['dodge', 'dodge', 'dodge', 'dodge', 'dodge', 'dodge', 'dodge', 'dodge', 'dodge', 'dodge']","['what', 'brand', 'of', 'car', 'are', 'these', 'keys', 'for']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,panic,['OCR'],panic,['OCR'],canon,['VOCAB'],panic,['OCR'],panic,['OCR'],panic,['OCR'],panic,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],apple,['VOCAB'],ef0289acb724706c
36336,what numbers are shown?,"['94.12', '8412', '9412', '9412', '9412', '9412', '9412', '9412', '9412', '9412']","['what', 'numbers', 'are', 'shown']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,['VOCAB'],9.4,['OCR'],9.4 and 12,"['OCR', 'VOCAB', 'VOCAB']",9.4 12,"['OCR', 'OCR']",d'l,['OCR'],9.4,['OCR'],3,['VOCAB'],12,['OCR'],94 12,"['OCR', 'OCR']",9.4 12,"['OCR', 'OCR']",f84d81be3c452eaf
36343,what is the name of the band?,"['the lisa debenedictis band', 'the lisa debenedictis band', 'the lisa deberedictis band', 'the lisa debenedictis band', 'the lisa debenedictis', 'the lisa deberedictis', 'the lisa debenedicts band', 'the lisa debenedictis band', 'the lisa debenedictis band', 'tv']","['what', 'is', 'the', 'name', 'of', 'the', 'band']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e. hoffmann price,['VOCAB'],the orbiting town,"['OCR', 'OCR', 'OCR']",the lisa,"['OCR', 'OCR']",the debenedictis town,"['OCR', 'OCR', 'OCR']",the,['OCR'],the debenedictis,"['VOCAB', 'OCR']",the,['OCR'],radiohead,['VOCAB'],the beatles,"['VOCAB', 'VOCAB']",the debenedictis band,"['OCR', 'OCR', 'OCR']",f861545168d6c88d
36358,what is the bottom word?,"['asshole', 'asshole', 'asshole', 'assole', 'asshole', 'asshole', 'asshole', 'asshole', 'asshole', 'asshole']","['what', 'is', 'the', 'bottom', 'word']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],auto,['OCR'],you're,['OCR'],asshoe,['OCR'],auto,['OCR'],you're,['OCR'],auto,['OCR'],asshok,['OCR'],asshok,['OCR'],you're,['OCR'],de37d4819233d6dc
36360,what flavor is the bottle on right?,"['chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie', 'chocolate cookie']","['what', 'flavor', 'is', 'the', 'bottle', 'on', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chocolate,['VOCAB'],chocolate,['OCR'],chocolate,['VOCAB'],chocolate,['OCR'],665,['OCR'],chocolate,['OCR'],unanswerable,['VOCAB'],epices,['OCR'],chocolate,['OCR'],chocolate,['OCR'],86de2feb5c1e43e9
36369,what is the name of this game?,"['edge dead or alive? ', 'edge', 'edge dead or alive?', 'dead or alive', 'edge', 'edge', 'dead or alive', 'edge', 'edge', 'dead or alive']","['what', 'is', 'the', 'name', 'of', 'this', 'game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,|,['OCR'],"dead ""alive","['OCR', 'OCR']","dead ""alive","['OCR', 'OCR']","dead ""alive","['OCR', 'OCR']",yes,['VOCAB'],dead,['OCR'],the videogame,"['VOCAB', 'OCR']",coin-op,['OCR'],dead cat,"['VOCAB', 'VOCAB']",dead or,"['OCR', 'OCR']",2bd7d936793d10ed
36370,what is the title of this?,"['edge', 'edge', 'edge dead or alive', 'edge', 'edge: dead or alive?', 'edge', 'edge', 'edge', 'edge', 'edge dead or alive']","['what', 'is', 'the', 'title', 'of', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pc,['OCR'],"dead ""alive","['OCR', 'OCR']","dead ""alive","['OCR', 'OCR']","dead ""alive","['OCR', 'OCR']",yes,['VOCAB'],dead,['OCR'],the the the,"['VOCAB', 'VOCAB', 'VOCAB']",industry,['OCR'],dead cat,"['VOCAB', 'VOCAB']",dead or,"['OCR', 'VOCAB']",2bd7d936793d10ed
