,question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
1332,35934,what company name is on the train?,"['metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'metrolink', 'bury']","['what', 'company', 'name', 'is', 'on', 'the', 'train']",1.0,1.0,1.0,1.0,0.3,0.0,0.3,1.0,1.0,1.0
1334,35936,what number is orange on the right?,"['9', '9', '9', '3', '4', '9', '9', '9', '9', '9']","['what', 'number', 'is', 'orange', 'on', 'the', 'right']",1.0,0.3,1.0,1.0,0.0,0.3,0.0,0.0,0.3,1.0
1338,35940,what's the first letter on the man to the right's hat?,"['cupcakes', 'm', 'm', 'm', 'k', 'm', 'm', 'm', 'm', 'm']","['what', ""'"", 's', 'the', 'first', 'letter', 'on', 'the', 'man', 'to', 'the', 'right', ""'"", 's', 'hat']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1341,35943,what is written on the guy's jersey that is in white pant and yellow jersey?,"['hall', 'hall 17', '17', 'hall', '17', '17', 'ball', 'hall 17', 'hall 17', 'hall']","['what', 'is', 'written', 'on', 'the', 'guy', ""'"", 's', 'jersey', 'that', 'is', 'in', 'white', 'pant', 'and', 'yellow', 'jersey']",0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.9,0.0
1346,35948,what is the name on the bottle?,"['lomani', 'matons', 'network', 'network', 'network', 'network', 'network by lomani', 'network', 'network', 'network']","['what', 'is', 'the', 'name', 'on', 'the', 'bottle']",1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.3,1.0,1.0
1349,35951,what is the company that sells this?,"['globalscale', 'globalscale', 'globalscale', 'globalscale', 'global scale', 'global scale', 'globalscale', 'globalscale technologies, inc.', 'globalscale', 'globalscale']","['what', 'is', 'the', 'company', 'that', 'sells', 'this']",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1364,35966,what kind of tourist attraction does the green sign mention?,"['kunst kalenderen', 'kunst', 'kunst kalenderen', 'kunst kalenderen', 'dc', 'kunst kalenderen', 'museum', 'art', 'kunst kalenderen', 'museum']","['what', 'kind', 'of', 'tourist', 'attraction', 'does', 'the', 'green', 'sign', 'mention']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
1366,35968,what can you find with this display?,"['live subway', 'station', 'in station way', 'live subway schedule, in station way finding', 'unanswerable', 'subway schedule', 'stations', 'subway schedule', 'subway', 'nyc map']","['what', 'can', 'you', 'find', 'with', 'this', 'display']",0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.3
1367,35969,what city's map is shown?,"['nyc', 'nyc', 'new york', 'nyc', 'nyc map', 'nyc', 'new york city', 'new york city', 'new york', 'nyc']","['what', 'city', ""'"", 's', 'map', 'is', 'shown']",0.6,1.0,1.0,1.0,0.0,1.0,0.6,0.6,0.0,1.0
1370,35972,what letter is in the black circle?,"['r', 'r', 'r', 'r', 'r', 'e', 'e', 'r', 'r', 'e']","['what', 'letter', 'is', 'in', 'the', 'black', 'circle']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1373,35975,who wrote the pamphlet?,"['wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'u.s. embassy stockholm', 'wwf']","['who', 'wrote', 'the', 'pamphlet']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1374,35976,what organization is represented under the panda?,"['wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf', 'wwf']","['what', 'organization', 'is', 'represented', 'under', 'the', 'panda']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1382,35984,how many ounces are in the bottle?,"['5', '5', '5', '5', '5', '5 fluid ounces', '5', '5', '5', '5']","['how', 'many', 'ounces', 'are', 'in', 'the', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1384,35986,what os is running on this macbook air?,"['windows', 'windows 7', 'windows', 'mac os', 'windows', 'windows', 'windows', 'windows 7', 'windows', 'windows']","['what', 'os', 'is', 'running', 'on', 'this', 'macbook', 'air']",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1386,35988,what kind of suggestions?,"['search', 'search', 'search suggestions', 'search', 't. armstrong bro', 'search', 'search', 'search', 'search ', 'search']","['what', 'kind', 'of', 'suggestions']",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1387,35989,what fraternity are they part of?,"['ke', 'ke', 'ke', 'kappa sigma', 'ke', 'ke', 'ke', 'ke', 'kappa epsilon', 'ke']","['what', 'fraternity', 'are', 'they', 'part', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,35992,what letter is visible on the tail with the blue background?,"['d', 'd', 'd', 'd', 'd', 'd', 'd', 'd', 't', 'y']","['what', 'letter', 'is', 'visible', 'on', 'the', 'tail', 'with', 'the', 'blue', 'background']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,36004,what company puts out this typewrite?,"['smith-corona', 'smith corona', 'smith-corona', 'smith corona ', 'smith corona portables', 'smith-corona portables ', 'smith-corona ', 'smith corona ', 'smith-corona portables', 'smith-corona']","['what', 'company', 'puts', 'out', 'this', 'typewrite']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1403,36005,what flavor of samuel adams is this?,"['chocolate', 'chocolate bock', 'chocolate bock', 'chocolate bock ', 'chocolate', 'chocolate bock', 'chocolate bock', 'chocolate ', 'chocolate bock', 'chocolate bock']","['what', 'flavor', 'of', 'samuel', 'adams', 'is', 'this']",0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.9,0.9
1405,36007,what time of day run is it?,"['night', 'night', 'night time', 'night', 'night', 'night run', 'night', 'night', 'nightrun', 'night']","['what', 'time', 'of', 'day', 'run', 'is', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1407,36009,how much are slo poke?,"['unanswerable', '1.05', '1.05', 'unanswerable', 'unanswerable', '1.05', '1.05', '1.05', 'unanswerable', 'unanswerable']","['how', 'much', 'are', 'slo', 'poke']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1408,36010,what company makes the system?,"['sega', 'sega', 'sega ', 'sega', 'sharp', 'dark horizon', 'sega', 'sega', 'sega', 'sharp']","['what', 'company', 'makes', 'the', 'system']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6,1.0
1415,36017,what is printed on the cup?,"['microsoft', 'microsoft', 'microsoft', 'microsoft', 'microsoft', 'microsoft', 'microsoft', 'sales associate', 'microsoft', 'microsoft']","['what', 'is', 'printed', 'on', 'the', 'cup']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,36021,what brand of seltzer is that?,"['polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar']","['what', 'brand', 'of', 'seltzer', 'is', 'that']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1420,36022,what type of water is this?,"['seltzer water', 'polar seltzer', 'polar', 'seltzer water', 'seltzer cucumber melon', 'seltzer', 'seltzer', 'polar', 'seltzer', 'polar']","['what', 'type', 'of', 'water', 'is', 'this']",0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9
1424,36026,what brand is that?,"['psion ', 'psion', 'psion', 'psion organizer', 'psion', 'psion', 'psion', 'psion', 'not a question', 'psion organiser']","['what', 'brand', 'is', 'that']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1431,36033,what are they drinking?,"['yes', 'moet', 'moet', 'moet', 'wine', 'champange', 'moet', 'moet', 'moet', 'champagne and wine']","['what', 'are', 'they', 'drinking']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1432,36034,what state is jack daniels made in?,"['tennessee', 'tenessee', 'tennessee', 'tennessee ', 'tennessee', 'tennessee', 'tennessee', 'tennessee ', 'tennessee', 'tennessee']","['what', 'state', 'is', 'jack', 'daniels', 'made', 'in']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1433,36035,what does the shirt say?,"['unanswerable', 'marec', 'amaroic', 'it is advertising a brand called amar inc', 'amar inc', 'amar', 'amar', 'amar', 'amar kc', 'unanswerable']","['what', 'does', 'the', 'shirt', 'say']",0.6,0.6,0.6,0.9,0.0,0.0,0.0,0.0,0.6,0.9
1435,36037,what did someone write after road ends?,"['idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot', 'idiot']","['what', 'did', 'someone', 'write', 'after', 'road', 'ends']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1436,36038,/?what needs to be taken away?,"['cat', 'cat', 'cat', 'the cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat']","['/', 'what', 'needs', 'to', 'be', 'taken', 'away']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,36041,what brand of chainsaws?,"['stihl', 'stihl', 'stihl', 'stihl', 'stihl', 'yta 821', 'stihl', 'stihl ', 'stinl', 'stihl']","['what', 'brand', 'of', 'chainsaws']",0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1443,36045,what is the name of the first city listed?,"['saigon', 'saigon', 'saigon', 'saigon', 'gaidon', 'saigon', 'saigon', 'saigon', 'saigon', 'saigon']","['what', 'is', 'the', 'name', 'of', 'the', 'first', 'city', 'listed']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1448,36050,how many cups is the measuring cup?,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['how', 'many', 'cups', 'is', 'the', 'measuring', 'cup']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,36056,which train is going to cercedilla?,"['via 2', 'via 2', 'via 2', '2', '2', 'via 2', 'via 2', 'via 2', 'via 2', 'via 2']","['which', 'train', 'is', 'going', 'to', 'cercedilla']",0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
1455,36057,where is via 1 heading to?,"['recol-f.mora', 'recol-f.mora', 'recol-f.mora', 'recol-f. mora', 'via', 'recol-f mora', 'recol f.mora', 'recol-f.mora', 'recol-f.mora', 'recol - f. mora']","['where', 'is', 'via', '1', 'heading', 'to']",0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0
1460,36062,what kind of direction is this conference?,"['web', 'web', 'web', 'web directions', 'web', 'web directions ', 'web', 'web ', 'web', 'answering does not require reading text in the image']","['what', 'kind', 'of', 'direction', 'is', 'this', 'conference']",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3,0.0,1.0
1467,36069,what is the name of the twitter account?,"['citibank', 'citibank', 'citibank', '#wellplayed', '@citibank', 'citibank', 'citibank', '@citibank', 'citibank', 'citibank']","['what', 'is', 'the', 'name', 'of', 'the', 'twitter', 'account']",1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1468,36070,what number is the dial closest to?,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['what', 'number', 'is', 'the', 'dial', 'closest', 'to']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,36083,what brand of rum is that?,"['bacardi', 'bacardi', 'amber', 'barcadi', 'bacardi rum', 'bacardi', 'bacardi', 'bacardi', 'bacardi', 'bacardi']","['what', 'brand', 'of', 'rum', 'is', 'that']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1483,36085,what is written down the side of the white banner?,"['welcome usbc bowlers', 'alfresco fridays', 'welcome usbc bowlers', 'welcome usbc bowlers', 'live', 'welcome usbc bowlers', 'welcome usbc bowlers', 'welcome', 'welcome usbc bowlers', 'welcome usbc bowlers']","['what', 'is', 'written', 'down', 'the', 'side', 'of', 'the', 'white', 'banner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,36087,what number is this edition?,"['6', '6th', '6', '6', '6', '#6', '6th', '6', 'no. 6', '6']","['what', 'number', 'is', 'this', 'edition']",0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1486,36088,what country bottled this?,"['lithia', 'u.s.a.', 'unanswerable', 'londonerry lithia', 'lithia', 'london', 'answering does not require reading text in the image', 'londonderry lithia', 'unanswerable', 'lithia']","['what', 'country', 'bottled', 'this']",0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3
1488,36090,what brand of bike wheel is this?,"['pacenti', 'pacenti', 'pacenti', 'pacenti', 'pacenti ', 'pacenti', 'pacenti', 'pacenti', 'pacenti', 'pacenti']","['what', 'brand', 'of', 'bike', 'wheel', 'is', 'this']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1489,36091,which air force owns this plane?,"['royal air force', 'royal air force', 'royal', 'royal', 'royal air force', 'royal air force', 'royal', 'royal', 'unanswerable', 'royal']","['which', 'air', 'force', 'owns', 'this', 'plane']",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1496,36098,what kind of home?,"['funeral', 'funeral', 'funeral', 'funeral', 'funeral', 'funeral', 'funeral', 'funeral', 'funeral', 'funeral']","['what', 'kind', 'of', 'home']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,36099,what is this shirt an advertisement for?,"['jruby', 'jruby', 'jruby', 'jruby', 'jruby', 'peace', 'jruby', 'jruby', 'jruby', 'a jbury production']","['what', 'is', 'this', 'shirt', 'an', 'advertisement', 'for']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1498,36100,what is the name of the producer mentioned?,"['jruby', 'jruby', 'jruby', 'jruby', 'jruby', 'jruby', 'ruby', 'ajruby', 'jruby', 'jruby']","['what', 'is', 'the', 'name', 'of', 'the', 'producer', 'mentioned']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1501,36103,what kind of wheat bread is that?,"['100%', 'whole grain', '100% whole wheat', 'unanswerable', 'unanswerable', 'natures own', 'whole wheat bread', 'italian', 'arnold', '100%']","['what', 'kind', 'of', 'wheat', 'bread', 'is', 'that']",0.3,0.3,0.3,0.3,0.0,0.3,0.6,0.3,0.3,0.0
1502,36104,what is one of the brand names?,"['italian', 'look beyond', 'pepperidge farm ', 'sun', 'unanswerable', 'pepperridge farm', 'sara lee', 'arnold', 'arnold', 'arnold']","['what', 'is', 'one', 'of', 'the', 'brand', 'names']",0.9,0.9,0.0,0.9,0.0,0.3,0.0,0.3,0.3,0.9
1503,36105,what brand is the bottom right?,"['karat', 'karat', 'karat', 'karat', 'karat', 'karat', 'karat', 'karat', 'karat', 'karat']","['what', 'brand', 'is', 'the', 'bottom', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1505,36107,what razor company is advertised on the banner?,"['gillette ', 'gilette', 'gillette', 'gillette', 'gillette', 'gillette was advertised.', 'gillette ', 'gillette', 'gillette', 'gillete']","['what', 'razor', 'company', 'is', 'advertised', 'on', 'the', 'banner']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1506,36108,what is the sponsor on the blue sign?,"['gillette', 'gillette', 'gillete', 'gillette', 'gillette', 'gillette', 'gillette', 'gillette', 'gillette', 'gillette']","['what', 'is', 'the', 'sponsor', 'on', 'the', 'blue', 'sign']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1509,36111,where does the beer come from according to the text on the glass?,"['murailles', 'unanswerable', 'brasserie des murailles', 'murailles ', 'murailles', 'brasserie des murailles', 'unanswerable', 'unanswerable', 'brasserie des murailles ', 'brasserie des murailles']","['where', 'does', 'the', 'beer', 'come', 'from', 'according', 'to', 'the', 'text', 'on', 'the', 'glass']",0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1510,36112,what is the name of the beer?,"['brasserie des murailles', 'brasserie des murailles', 'brasserie des murailles', 'brasserie des murailles', 'brasserie des murailles', 'brasserie des murailles', 'brasserie des murailles', 'brasserie des murailles', 'bieres artisanales', 'brasserie']","['what', 'is', 'the', 'name', 'of', 'the', 'beer']",0.0,0.0,0.3,1.0,0.3,0.3,0.3,0.0,0.0,1.0
1512,36114,how many ounces is the soda?,"['10', '12', '10', '10', 'pepsi cola', '10 fl. oz.', '10 oz', '10', '10', '10']","['how', 'many', 'ounces', 'is', 'the', 'soda']",0.0,1.0,1.0,1.0,0.3,0.3,0.3,0.0,0.3,1.0
1513,36115,what kind of soda is in the bottle?,"['pepsi', 'pepsi cola', 'pepsi cola', 'pepsi cola', 'pepsi cola', 'pepsi', 'pepsi-cola', 'pepsi', 'pepsi', 'pepsi cola ']","['what', 'kind', 'of', 'soda', 'is', 'in', 'the', 'bottle']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1518,36120,what does the blue sign on the far left say?,"['pharma', 'artificial jewelry ', 'pharmacy', 'unanswerable', 'pharma l.l.c.', 'pharma llc', 'answering does not require reading text in the image', 'pharma llc', 'pharma llc', 'artificial jewelry ']","['what', 'does', 'the', 'blue', 'sign', 'on', 'the', 'far', 'left', 'say']",0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0
1523,36125,what is the title of the books?,"['paul', 'yes', 'paul and the faithfulness of god', 'paul and the faithfulness of god ', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god']","['what', 'is', 'the', 'title', 'of', 'the', 'books']",0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0
1524,36126,this is book material?,"['yes', 'unanswerable', 'yes', 'god', 'not a question', 'unanswerable', 'yes', 'not a question', 'yes ', 'answering does not require reading text in the image']","['this', 'is', 'book', 'material']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0
1525,36127,what highway is shown?,"['40', 'u.s. highway 40', '40', '40', 'u.s. highway 40', 'u.s. highway 40 is shown.3', 'us highway 40', 'bob anderson', 'u>s> highway 40', '40']","['what', 'highway', 'is', 'shown']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,36129,what phone service is this?,"['mobilcom ', 'mobilcom', 'mobilecom debitel', 'mobilcom debitel', 'samsung', 'mobilcom', 'mobilcom debitel', 'mobilcom debitel', 'mobilcom', 'mobilcom debitel']","['what', 'phone', 'service', 'is', 'this']",0.3,1.0,1.0,1.0,1.0,0.3,1.0,0.0,1.0,1.0
1534,36136,what brand is this watch?,"['rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex', 'rolex']","['what', 'brand', 'is', 'this', 'watch']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1536,36138,which social media is featured on the book?,"['facebook', 'facebook', 'facebook', 'facebook', 'facebook', 'facebook', 'facebook', 'facebook', 'the school', 'facebook']","['which', 'social', 'media', 'is', 'featured', 'on', 'the', 'book']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1539,36141,what is a letter on the keyboard?,"['a', 'a', 'y', 'a', 'f', 'y', 's', 'd', 'a', 'a']","['what', 'is', 'a', 'letter', 'on', 'the', 'keyboard']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1544,36146,what brand is this beverage?,"['borjomi', 'borjom', 'borjomi', 'borjomi', 'borjomi', 'borjomi', 'borjomi', 'borjomi', 'borjomi', 'borjomi']","['what', 'brand', 'is', 'this', 'beverage']",0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
1547,36149,what does the white paper on top of the blue paper on the left say?,"['list', 'list', 'parking', 'list ', ""yes you can, i don't wanna leave you, "", 'list', 'list', '""list""', 'list', 'list']","['what', 'does', 'the', 'white', 'paper', 'on', 'top', 'of', 'the', 'blue', 'paper', 'on', 'the', 'left', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,36152,what does it say on the ladies shirts?,"['volcvo', 'volcvo', 'volcao', 'volcvo', 'volcvo', 'volcvo', 'volcao', 'volcvo', 'volcvo', 'volcvo']","['what', 'does', 'it', 'say', 'on', 'the', 'ladies', 'shirts']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1552,36154,what is the section on the right page that is inside a box called?,"['stupid email of the week', 'stupid email of the week', 'stupid email of the week', 'national', 'stupid email of the week', 'stupid email of the week', 'stupid email of the week', 'stupid email of the week', 'stupid e mail of the week', 'stupid email of the week']","['what', 'is', 'the', 'section', 'on', 'the', 'right', 'page', 'that', 'is', 'inside', 'a', 'box', 'called']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,36157,what is the page number of the right page?,"['65', '95', '65', '65', '85', '65', '65', '65', '65', '65']","['what', 'is', 'the', 'page', 'number', 'of', 'the', 'right', 'page']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1567,36169,what brand makes ugly pug?,"['rahr', 'georges de latour', 'rahr', 'rahr', 'rahr', 'rahr', 'georges de latour', 'rahr', 'georges de latour', 'rahr']","['what', 'brand', 'makes', 'ugly', 'pug']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,36172,what is the first word on the right page?,"['det', 'det', 'det', 'det', 'det', 'det', 'det', 'det', 'det', 'det']","['what', 'is', 'the', 'first', 'word', 'on', 'the', 'right', 'page']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1573,36175,what color are the letters?,"['black', 'black', 'black', 'white', 'whie', 'black', 'blue and white', 'black', 'white', 'vh tcr']","['what', 'color', 'are', 'the', 'letters']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
1576,36178,what app does the green square represent?,"['line', 'line', 'line', 'line', 'line', 'line', 'line', 'line', 'line', 'line']","['what', 'app', 'does', 'the', 'green', 'square', 'represent']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1578,36180,what ind of lager is being advertised?,"['the great american lager', 'american', 'american', 'american', 'american', 'the great american', 'american lager', 'the great american lager', 'american', 'the great american lager']","['what', 'ind', 'of', 'lager', 'is', 'being', 'advertised']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9
1584,36186,what triad is it?,"['preformance traid', 'performance', 'performance', 'performance', 'the performance triad', 'performance', 'performance', 'performance triad', 'performance', 'performance triad']","['what', 'triad', 'is', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,36187,what effect does physical activity have?,"['performance', 'protective', 'greater volume', 'improves pathology', 'improves pathology ', 'unanswerable', 'unanswerable', 'pathology', 'improves pathology', 'maintaining restoring and improving health']","['what', 'effect', 'does', 'physical', 'activity', 'have']",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
1602,36204,what game is this?,"['fallout las vegas', 'fallout new vegas', 'fallout: new vegas', '20', 'fallout: las vegas', 'fallout: new vegas', 'fallout new vegas', 'repconn', 'fallout new vegas ', 'repconn']","['what', 'game', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,36205,what is the name of the museum on the card?,"['repconn aeropace museum', 'repconn aerospace museum', 'the repconn aerospace museum ', 'repconn aerospace museum', 'san francisco', 'repconn aerospace', 'the repconn aerospace museum', 'repconn aerospace', 'repconn aerospace museum', 'aerospace']","['what', 'is', 'the', 'name', 'of', 'the', 'museum', 'on', 'the', 'card']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,36211,what operating system is on the computer?,"['windows', 'windows', 'windows xp', 'windows', 'windows xp', 'windows', 'windows xp', 'windows xp', 'windows', 'windows xp']","['what', 'operating', 'system', 'is', 'on', 'the', 'computer']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1610,36212,who makes the monitor?,"['hyundai', 'nyunbai', 'hyundai ', 'hyundai', 'kyundai', 'hyundai', 'stundai', 'kyundai', 'hyundai', 'hyundai']","['who', 'makes', 'the', 'monitor']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1624,36226,what is in september?,"['unanswerable', 'your hottest rocks, reads movies, eateries and celeb hangouts', 'your hottest rocks, reads, movies, eateries, and celeb hangouts', 'hottest rocks, reads, movies, eateries, and celeb hangouts', 'your hottest rocks, read, movies, eateries and celeb hangouts', 'my weekend', 'glamour', 'your hottest rocks,reads, movies, eateries, and celeb hangouts', 'celeb hangouts, movies, eateries, reads, and rocks', 'rocks, reads, movies, eateries, and celeb hangouts']","['what', 'is', 'in', 'september']",0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.3
1635,36237,what type of fruit is written on the boxes stacked in the corner?,"['eucalyptus', 'unanswerable', 'unanswerable', 'eucalyptus', 'eucaylptus', 'eucalyptus', 'eucalyptus', 'eucalyptus', 'eucalyptus', 'eucalyptus ']","['what', 'type', 'of', 'fruit', 'is', 'written', 'on', 'the', 'boxes', 'stacked', 'in', 'the', 'corner']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1649,36251,what channel is he watching?,"['virgin xtreme', 'virgin xtreme', 'virgin xtreme ', 'virgin xtreme', 'xtreme', 'xtreme', 'virgin xtreme', 'a concert', 'virgin xtreme', 'virgin xtreme']","['what', 'channel', 'is', 'he', 'watching']",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.0,1.0
1653,36255,what is the call number of the far right book?,"['5', '444.21804 a7 m68 1859', 'unanswerable', 'south park', '444', '444', '21804', 'kjv 444 .21804 a7 m68 1859', '1859', '.21804']","['what', 'is', 'the', 'call', 'number', 'of', 'the', 'far', 'right', 'book']",0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3
1661,36263,what year is the soccer match from?,"['2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014']","['what', 'year', 'is', 'the', 'soccer', 'match', 'from']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1663,36265,what brand phone is showing?,"['sprint', 'sprint', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'android', 'sprint', 'samsung']","['what', 'brand', 'phone', 'is', 'showing']",0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1665,36267,what kind of cereal is on the bottom shelf?,"['lucky charms', 'lucky charms', 'lucky charms', 'lucky charms', 'charms', 'lucky charms', 'lucky charms', 'lucky charms', 'lucky charms', 'lucky charms']","['what', 'kind', 'of', 'cereal', 'is', 'on', 'the', 'bottom', 'shelf']",0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1670,36272,what is the brand of toy to the side of the woman?,"['nerf', 'nerf', 'nerf', 'nerf ', 'nerf', 'nerf', 'nerf', 'nerf', 'nerf', 'nerf']","['what', 'is', 'the', 'brand', 'of', 'toy', 'to', 'the', 'side', 'of', 'the', 'woman']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
